r,l,f,y,Demand
REGION1,SEA2PEK,INDELCN02,2016,8.9721
REGION1,SEA2PEK,INDELCN02,2017,9.6281
REGION1,SEA2PEK,INDELCN02,2018,10.2839
REGION1,SEA2PEK,INDELCN02,2019,10.9394
REGION1,SEA2PEK,INDELCN02,2020,12.0149
REGION1,SEA2PEK,INDELCN02,2021,13.0902
REGION1,SEA2PEK,INDELCN02,2022,14.1651
REGION1,SEA2PEK,INDELCN02,2023,15.2399
REGION1,SEA2PEK,INDELCN02,2024,16.3144
REGION1,SEA2PEK,INDELCN02,2025,17.3886
REGION1,SEA2PEK,INDELCN02,2026,18.4627
REGION1,SEA2PEK,INDELCN02,2027,19.5367
REGION1,SEA2PEK,INDELCN02,2028,20.6104
REGION1,SEA2PEK,INDELCN02,2029,21.684
REGION1,SEA2PEK,INDELCN02,2030,22.6232
REGION1,SEA2PEK,INDELCS02,2016,10.9751
REGION1,SEA2PEK,INDELCS02,2017,11.7775
REGION1,SEA2PEK,INDELCS02,2018,12.5797
REGION1,SEA2PEK,INDELCS02,2019,13.3815
REGION1,SEA2PEK,INDELCS02,2020,14.6972
REGION1,SEA2PEK,INDELCS02,2021,16.0125
REGION1,SEA2PEK,INDELCS02,2022,17.3274
REGION1,SEA2PEK,INDELCS02,2023,18.642
REGION1,SEA2PEK,INDELCS02,2024,19.9564
REGION1,SEA2PEK,INDELCS02,2025,21.2705
REGION1,SEA2PEK,INDELCS02,2026,22.5844
REGION1,SEA2PEK,INDELCS02,2027,23.898
REGION1,SEA2PEK,INDELCS02,2028,25.2115
REGION1,SEA2PEK,INDELCS02,2029,26.5248
REGION1,SEA2PEK,INDELCS02,2030,27.6737
REGION1,SEA2PEK,RESELCC02,2016,1.3272
REGION1,SEA2PEK,RESELCC02,2017,1.4243
REGION1,SEA2PEK,RESELCC02,2018,1.5213
REGION1,SEA2PEK,RESELCC02,2019,1.6183
REGION1,SEA2PEK,RESELCC02,2020,1.7774
REGION1,SEA2PEK,RESELCC02,2021,1.9364
REGION1,SEA2PEK,RESELCC02,2022,2.0954
REGION1,SEA2PEK,RESELCC02,2023,2.2544
REGION1,SEA2PEK,RESELCC02,2024,2.4134
REGION1,SEA2PEK,RESELCC02,2025,2.5723
REGION1,SEA2PEK,RESELCC02,2026,2.7312
REGION1,SEA2PEK,RESELCC02,2027,2.89
REGION1,SEA2PEK,RESELCC02,2028,3.0489
REGION1,SEA2PEK,RESELCC02,2029,3.2077
REGION1,SEA2PEK,RESELCC02,2030,3.3466
REGION1,SEA2PEK,RESELCN02,2016,5.865
REGION1,SEA2PEK,RESELCN02,2017,6.2938
REGION1,SEA2PEK,RESELCN02,2018,6.7224
REGION1,SEA2PEK,RESELCN02,2019,7.1509
REGION1,SEA2PEK,RESELCN02,2020,7.854
REGION1,SEA2PEK,RESELCN02,2021,8.5569
REGION1,SEA2PEK,RESELCN02,2022,9.2596
REGION1,SEA2PEK,RESELCN02,2023,9.9621
REGION1,SEA2PEK,RESELCN02,2024,10.6645
REGION1,SEA2PEK,RESELCN02,2025,11.3667
REGION1,SEA2PEK,RESELCN02,2026,12.0689
REGION1,SEA2PEK,RESELCN02,2027,12.7709
REGION1,SEA2PEK,RESELCN02,2028,13.4728
REGION1,SEA2PEK,RESELCN02,2029,14.1746
REGION1,SEA2PEK,RESELCN02,2030,14.7885
REGION1,SEA2PEK,RESELCS02,2016,7.1743
REGION1,SEA2PEK,RESELCS02,2017,7.6988
REGION1,SEA2PEK,RESELCS02,2018,8.2232
REGION1,SEA2PEK,RESELCS02,2019,8.7473
REGION1,SEA2PEK,RESELCS02,2020,9.6074
REGION1,SEA2PEK,RESELCS02,2021,10.4671
REGION1,SEA2PEK,RESELCS02,2022,11.3267
REGION1,SEA2PEK,RESELCS02,2023,12.1861
REGION1,SEA2PEK,RESELCS02,2024,13.0452
REGION1,SEA2PEK,RESELCS02,2025,13.9043
REGION1,SEA2PEK,RESELCS02,2026,14.7631
REGION1,SEA2PEK,RESELCS02,2027,15.6219
REGION1,SEA2PEK,RESELCS02,2028,16.4804
REGION1,SEA2PEK,RESELCS02,2029,17.3389
REGION1,SEA2PEK,RESELCS02,2030,18.0899
