r,t,y,DiscountedSalvageValue
REGION1,LNDCP07IINOC,2028,0.0195
REGION1,LNDCP07IINOC,2029,0.0259
REGION1,LNDCP07IINOC,2030,0.0319
REGION1,LNDCP07IINOE,2026,0.0026
REGION1,LNDCP07IINOE,2027,0.0115
REGION1,LNDCP07IINOE,2028,0.0178
REGION1,LNDCP07IINOE,2029,0.0236
REGION1,LNDCP07IINOE,2030,0.029
REGION1,LNDCP07IINOW,2026,0.0034
REGION1,LNDCP07IINOW,2027,0.0152
REGION1,LNDCP07IINOW,2028,0.0234
REGION1,LNDCP07IINOW,2029,0.0311
REGION1,LNDCP07IINOW,2030,0.0381
REGION1,LNDCP07IIRRD,2027,0.0067
REGION1,LNDCP07IIRRD,2028,0.0102
REGION1,LNDCP07IIRRD,2029,0.0135
REGION1,LNDCP07IIRRD,2030,0.0164
REGION1,LNDCP07IISOC,2026,0.0089
REGION1,LNDCP07IISOC,2027,0.022
REGION1,LNDCP07IISOC,2028,0.0344
REGION1,LNDCP07IISOC,2029,0.0459
REGION1,LNDCP07IISOC,2030,0.0564
REGION1,LNDCP07IISOE,2026,0.0049
REGION1,LNDCP07IISOE,2027,0.0123
REGION1,LNDCP07IISOE,2028,0.0192
REGION1,LNDCP07IISOE,2029,0.0256
REGION1,LNDCP07IISOE,2030,0.0314
REGION1,LNDCP07IRMRD,2029,0.0281
REGION1,LNDCP07IRMRD,2030,0.0327
REGION1,LNDCP07IRNOC,2026,0.0048
REGION1,LNDCP07IRNOC,2027,0.0119
REGION1,LNDCP07IRNOC,2028,0.0186
REGION1,LNDCP07IRNOC,2029,0.0248
REGION1,LNDCP07IRNOC,2030,0.0305
REGION1,LNDCP07IRNOE,2026,0.0043
REGION1,LNDCP07IRNOE,2027,0.0108
REGION1,LNDCP07IRNOE,2028,0.0168
REGION1,LNDCP07IRNOE,2029,0.0224
REGION1,LNDCP07IRNOE,2030,0.0275
REGION1,LNDCP07IRNOW,2026,0.0033
REGION1,LNDCP07IRNOW,2027,0.0145
REGION1,LNDCP07IRNOW,2028,0.0224
REGION1,LNDCP07IRNOW,2029,0.0298
REGION1,LNDCP07IRNOW,2030,0.0365
REGION1,LNDCP07IRRRD,2027,0.0064
REGION1,LNDCP07IRRRD,2028,0.0098
REGION1,LNDCP07IRRRD,2029,0.0129
REGION1,LNDCP07IRRRD,2030,0.0157
REGION1,LNDCP07IRSOC,2026,0.0085
REGION1,LNDCP07IRSOC,2027,0.0211
REGION1,LNDCP07IRSOC,2028,0.0329
REGION1,LNDCP07IRSOC,2029,0.0439
REGION1,LNDCP07IRSOC,2030,0.054
REGION1,LNDCP07IRSOE,2026,0.0047
REGION1,LNDCP07IRSOE,2027,0.0118
REGION1,LNDCP07IRSOE,2028,0.0184
REGION1,LNDCP07IRSOE,2029,0.0245
REGION1,LNDCP07IRSOE,2030,0.0301
REGION1,LNDCP07LRMRD,2029,0.0046
REGION1,LNDCP07LRMRD,2030,0.0086
REGION1,LNDCP07LRNOC,2018,0.0143
REGION1,LNDCP07LRNOE,2029,0.0069
REGION1,LNDCP07LRNOE,2030,0.008
REGION1,LNDCP07LRRRD,2029,0.0039
REGION1,LNDCP07LRRRD,2030,0.0045
REGION1,LNDCP07LRSOC,2027,0.0056
REGION1,LNDCP07LRSOC,2028,0.0085
REGION1,LNDCP07LRSOC,2029,0.0112
REGION1,LNDCP07LRSOC,2030,0.0137
REGION1,LNDCP07LRSOE,2028,0.0053
REGION1,LNDCP07LRSOE,2029,0.0067
REGION1,LNDCP07LRSOE,2030,0.008
REGION1,PWRBIOC01,2016,13.9707
REGION1,PWRBIOC01,2017,26.3459
REGION1,PWRBIOC01,2018,41.7287
REGION1,PWRCOAC01,2016,98.9136
REGION1,PWRCOAC01,2020,163.1729
REGION1,PWRCOAN02,2017,467.2939
REGION1,PWRCOAN02,2018,359.3331
REGION1,PWRCOAN02,2019,224.5161
REGION1,PWRCOAN02,2020,682.8131
REGION1,PWRCOAS01,2016,267.0666
REGION1,PWRCOAS01,2017,228.9234
REGION1,PWRCOAS01,2018,678.0579
REGION1,PWRCOAS01,2019,1514.5092
REGION1,PWRHYDC01,2016,466.2405
REGION1,PWRHYDC01,2017,169.2169
REGION1,PWRHYDC01,2018,194.0516
REGION1,PWRHYDC01,2019,137.2598
REGION1,PWRHYDC01,2020,225.2527
REGION1,PWRHYDN01,2016,872.5798
REGION1,PWRHYDN01,2017,94.8358
REGION1,PWRHYDN01,2018,114.4407
REGION1,PWRHYDN01,2019,156.601
REGION1,PWRHYDN01,2020,115.1292
REGION1,PWRNGSC01,2016,36.3514
REGION1,PWRNGSC01,2020,39.978
REGION1,PWRNGSC0X,2030,163.8635
REGION1,PWRNGSS01,2020,195.0045
REGION1,PWRNGSS0X,2023,91.5203
REGION1,PWRNGSS0X,2024,512.1566
REGION1,PWRNGSS0X,2025,517.2986
REGION1,PWRNGSS0X,2026,531.5057
REGION1,PWRNGSS0X,2027,526.1917
REGION1,PWRNGSS0X,2028,702.7979
REGION1,PWRNGSS0X,2029,572.1502
REGION1,PWRNGSS0X,2030,229.8363
REGION1,PWRSOLC01,2019,87.169
REGION1,PWRSOLC01,2020,119.9123
REGION1,PWRWNDC01,2019,40.2798
REGION1,PWRWNDS01,2018,157.6862
REGION1,PWRWNDS01,2019,44.3078
REGION1,PWRWNDS01,2020,54.2595
