r,t,y,TotalCapacityAnnual
REGION1,DEMPWRHYD,2025,99999999.0
REGION1,DEMPWRHYD,2026,99999999.0
REGION1,DEMPWRHYD,2027,99999999.0
REGION1,DEMPWRHYD,2028,99999999.0
REGION1,DEMPWRHYD,2029,99999999.0
REGION1,DEMPWRHYD,2030,99999999.0
REGION1,DEMPWRNGS,2015,99999999.0
REGION1,DEMPWRNGS,2016,99999999.0
REGION1,DEMPWRNGS,2017,99999999.0
REGION1,DEMPWRNGS,2018,99999999.0
REGION1,DEMPWRNGS,2019,99999999.0
REGION1,DEMPWRNGS,2020,99999999.0
REGION1,DEMPWRNGS,2021,99999999.0
REGION1,DEMPWRNGS,2022,99999999.0
REGION1,DEMPWRNGS,2023,99999999.0
REGION1,DEMPWRNGS,2024,99999999.0
REGION1,DEMPWRNGS,2025,99999999.0
REGION1,DEMPWRNGS,2026,99999999.0
REGION1,DEMPWRNGS,2027,99999999.0
REGION1,DEMPWRNGS,2028,99999999.0
REGION1,DEMPWRNGS,2029,99999999.0
REGION1,DEMPWRNGS,2030,99999999.0
REGION1,DEMPWRSOL,2015,99999999.0
REGION1,DEMPWRSOL,2016,99999999.0
REGION1,DEMPWRSOL,2017,99999999.0
REGION1,DEMPWRSOL,2018,99999999.0
REGION1,DEMPWRSOL,2019,99999999.0
REGION1,DEMPWRSOL,2020,99999999.0
REGION1,DEMPWRSOL,2021,99999999.0
REGION1,DEMPWRSOL,2022,99999999.0
REGION1,DEMPWRSOL,2023,99999999.0
REGION1,DEMPWRSOL,2024,99999999.0
REGION1,DEMPWRSOL,2025,99999999.0
REGION1,DEMPWRSOL,2026,99999999.0
REGION1,DEMPWRSOL,2027,99999999.0
REGION1,DEMPWRSOL,2028,99999999.0
REGION1,DEMPWRSOL,2029,99999999.0
REGION1,DEMPWRSOL,2030,99999999.0
REGION1,DEMPWRSURJWA,2015,99999999.0
REGION1,DEMPWRSURJWA,2016,99999999.0
REGION1,DEMPWRSURJWA,2017,99999999.0
REGION1,DEMPWRSURJWA,2018,99999999.0
REGION1,DEMPWRSURJWA,2019,99999999.0
REGION1,DEMPWRSURJWA,2020,99999999.0
REGION1,DEMPWRSURJWA,2021,99999999.0
REGION1,DEMPWRSURJWA,2022,99999999.0
REGION1,DEMPWRSURJWA,2023,99999999.0
REGION1,DEMPWRSURJWA,2024,99999999.0
REGION1,DEMPWRSURJWA,2025,99999999.0
REGION1,DEMPWRSURJWA,2026,99999999.0
REGION1,DEMPWRSURJWA,2027,99999999.0
REGION1,DEMPWRSURJWA,2028,99999999.0
REGION1,DEMPWRSURJWA,2029,99999999.0
REGION1,DEMPWRSURJWA,2030,99999999.0
REGION1,DEMPWRSURKAN,2015,99999999.0
REGION1,DEMPWRSURKAN,2016,99999999.0
REGION1,DEMPWRSURKAN,2017,99999999.0
REGION1,DEMPWRSURKAN,2018,99999999.0
REGION1,DEMPWRSURKAN,2019,99999999.0
REGION1,DEMPWRSURKAN,2020,99999999.0
REGION1,DEMPWRSURKAN,2021,99999999.0
REGION1,DEMPWRSURKAN,2022,99999999.0
REGION1,DEMPWRSURKAN,2023,99999999.0
REGION1,DEMPWRSURKAN,2024,99999999.0
REGION1,DEMPWRSURKAN,2025,99999999.0
REGION1,DEMPWRSURKAN,2026,99999999.0
REGION1,DEMPWRSURKAN,2027,99999999.0
REGION1,DEMPWRSURKAN,2028,99999999.0
REGION1,DEMPWRSURKAN,2029,99999999.0
REGION1,DEMPWRSURKAN,2030,99999999.0
REGION1,DEMPWRSURMLU,2015,99999999.0
REGION1,DEMPWRSURMLU,2016,99999999.0
REGION1,DEMPWRSURMLU,2017,99999999.0
REGION1,DEMPWRSURMLU,2018,99999999.0
REGION1,DEMPWRSURMLU,2019,99999999.0
REGION1,DEMPWRSURMLU,2020,99999999.0
REGION1,DEMPWRSURMLU,2021,99999999.0
REGION1,DEMPWRSURMLU,2022,99999999.0
REGION1,DEMPWRSURMLU,2023,99999999.0
REGION1,DEMPWRSURMLU,2024,99999999.0
REGION1,DEMPWRSURMLU,2025,99999999.0
REGION1,DEMPWRSURMLU,2026,99999999.0
REGION1,DEMPWRSURMLU,2027,99999999.0
REGION1,DEMPWRSURMLU,2028,99999999.0
REGION1,DEMPWRSURMLU,2029,99999999.0
REGION1,DEMPWRSURMLU,2030,99999999.0
REGION1,DEMPWRSURNUA,2015,99999999.0
REGION1,DEMPWRSURNUA,2016,99999999.0
REGION1,DEMPWRSURNUA,2017,99999999.0
REGION1,DEMPWRSURNUA,2018,99999999.0
REGION1,DEMPWRSURNUA,2019,99999999.0
REGION1,DEMPWRSURNUA,2020,99999999.0
REGION1,DEMPWRSURNUA,2021,99999999.0
REGION1,DEMPWRSURNUA,2022,99999999.0
REGION1,DEMPWRSURNUA,2023,99999999.0
REGION1,DEMPWRSURNUA,2024,99999999.0
REGION1,DEMPWRSURNUA,2025,99999999.0
REGION1,DEMPWRSURNUA,2026,99999999.0
REGION1,DEMPWRSURNUA,2027,99999999.0
REGION1,DEMPWRSURNUA,2028,99999999.0
REGION1,DEMPWRSURNUA,2029,99999999.0
REGION1,DEMPWRSURNUA,2030,99999999.0
REGION1,DEMPWRSURPPA,2015,99999999.0
REGION1,DEMPWRSURPPA,2016,99999999.0
REGION1,DEMPWRSURPPA,2017,99999999.0
REGION1,DEMPWRSURPPA,2018,99999999.0
REGION1,DEMPWRSURPPA,2019,99999999.0
REGION1,DEMPWRSURPPA,2020,99999999.0
REGION1,DEMPWRSURPPA,2021,99999999.0
REGION1,DEMPWRSURPPA,2022,99999999.0
REGION1,DEMPWRSURPPA,2023,99999999.0
REGION1,DEMPWRSURPPA,2024,99999999.0
REGION1,DEMPWRSURPPA,2025,99999999.0
REGION1,DEMPWRSURPPA,2026,99999999.0
REGION1,DEMPWRSURPPA,2027,99999999.0
REGION1,DEMPWRSURPPA,2028,99999999.0
REGION1,DEMPWRSURPPA,2029,99999999.0
REGION1,DEMPWRSURPPA,2030,99999999.0
REGION1,DEMPWRSURSLI,2015,99999999.0
REGION1,DEMPWRSURSLI,2016,99999999.0
REGION1,DEMPWRSURSLI,2017,99999999.0
REGION1,DEMPWRSURSLI,2018,99999999.0
REGION1,DEMPWRSURSLI,2019,99999999.0
REGION1,DEMPWRSURSLI,2020,99999999.0
REGION1,DEMPWRSURSLI,2021,99999999.0
REGION1,DEMPWRSURSLI,2022,99999999.0
REGION1,DEMPWRSURSLI,2023,99999999.0
REGION1,DEMPWRSURSLI,2024,99999999.0
REGION1,DEMPWRSURSLI,2025,99999999.0
REGION1,DEMPWRSURSLI,2026,99999999.0
REGION1,DEMPWRSURSLI,2027,99999999.0
REGION1,DEMPWRSURSLI,2028,99999999.0
REGION1,DEMPWRSURSLI,2029,99999999.0
REGION1,DEMPWRSURSLI,2030,99999999.0
REGION1,DEMPWRSURSMA,2015,99999999.0
REGION1,DEMPWRSURSMA,2016,99999999.0
REGION1,DEMPWRSURSMA,2017,99999999.0
REGION1,DEMPWRSURSMA,2018,99999999.0
REGION1,DEMPWRSURSMA,2019,99999999.0
REGION1,DEMPWRSURSMA,2020,99999999.0
REGION1,DEMPWRSURSMA,2021,99999999.0
REGION1,DEMPWRSURSMA,2022,99999999.0
REGION1,DEMPWRSURSMA,2023,99999999.0
REGION1,DEMPWRSURSMA,2024,99999999.0
REGION1,DEMPWRSURSMA,2025,99999999.0
REGION1,DEMPWRSURSMA,2026,99999999.0
REGION1,DEMPWRSURSMA,2027,99999999.0
REGION1,DEMPWRSURSMA,2028,99999999.0
REGION1,DEMPWRSURSMA,2029,99999999.0
REGION1,DEMPWRSURSMA,2030,99999999.0
REGION1,DEMPWRWND,2015,99999999.0
REGION1,DEMPWRWND,2016,99999999.0
REGION1,DEMPWRWND,2017,99999999.0
REGION1,DEMPWRWND,2018,99999999.0
REGION1,DEMPWRWND,2019,99999999.0
REGION1,DEMPWRWND,2020,99999999.0
REGION1,DEMPWRWND,2021,99999999.0
REGION1,DEMPWRWND,2022,99999999.0
REGION1,DEMPWRWND,2023,99999999.0
REGION1,DEMPWRWND,2024,99999999.0
REGION1,DEMPWRWND,2025,99999999.0
REGION1,DEMPWRWND,2026,99999999.0
REGION1,DEMPWRWND,2027,99999999.0
REGION1,DEMPWRWND,2028,99999999.0
REGION1,DEMPWRWND,2029,99999999.0
REGION1,DEMPWRWND,2030,99999999.0
REGION1,DEMRESBIO,2015,99999999.0
REGION1,DEMRESBIO,2016,99999999.0
REGION1,DEMRESBIO,2017,99999999.0
REGION1,DEMRESBIO,2018,99999999.0
REGION1,DEMRESBIO,2019,99999999.0
REGION1,DEMRESBIO,2020,99999999.0
REGION1,DEMRESBIO,2021,99999999.0
REGION1,DEMRESBIO,2022,99999999.0
REGION1,DEMRESBIO,2023,99999999.0
REGION1,DEMRESBIO,2024,99999999.0
REGION1,DEMRESBIO,2025,99999999.0
REGION1,DEMRESBIO,2026,99999999.0
REGION1,DEMRESBIO,2027,99999999.0
REGION1,DEMRESBIO,2028,99999999.0
REGION1,DEMRESBIO,2029,99999999.0
REGION1,DEMRESBIO,2030,99999999.0
REGION1,DEMRESELCJ02,2015,7.4119
REGION1,DEMRESELCJ02,2016,7.4119
REGION1,DEMRESELCJ02,2017,7.8368
REGION1,DEMRESELCJ02,2018,8.2616
REGION1,DEMRESELCJ02,2019,8.6863
REGION1,DEMRESELCJ02,2020,9.1108
REGION1,DEMRESELCJ02,2021,9.78
REGION1,DEMRESELCJ02,2022,10.4489
REGION1,DEMRESELCJ02,2023,11.1177
REGION1,DEMRESELCJ02,2024,11.7862
REGION1,DEMRESELCJ02,2025,12.4546
REGION1,DEMRESELCJ02,2026,13.1229
REGION1,DEMRESELCJ02,2027,13.791
REGION1,DEMRESELCJ02,2028,14.459
REGION1,DEMRESELCJ02,2029,15.1269
REGION1,DEMRESELCJ02,2030,15.7947
REGION1,DEMRESELCK02,2015,0.783
REGION1,DEMRESELCK02,2016,0.783
REGION1,DEMRESELCK02,2017,0.8279
REGION1,DEMRESELCK02,2018,0.8728
REGION1,DEMRESELCK02,2019,0.9177
REGION1,DEMRESELCK02,2020,0.9625
REGION1,DEMRESELCK02,2021,1.0332
REGION1,DEMRESELCK02,2022,1.1039
REGION1,DEMRESELCK02,2023,1.1745
REGION1,DEMRESELCK02,2024,1.2452
REGION1,DEMRESELCK02,2025,1.3158
REGION1,DEMRESELCK02,2026,1.3864
REGION1,DEMRESELCK02,2027,1.457
REGION1,DEMRESELCK02,2028,1.5275
REGION1,DEMRESELCK02,2029,1.5981
REGION1,DEMRESELCK02,2030,1.6686
REGION1,DEMRESELCL02,2015,0.9559
REGION1,DEMRESELCL02,2016,0.9559
REGION1,DEMRESELCL02,2017,1.0107
REGION1,DEMRESELCL02,2018,1.0655
REGION1,DEMRESELCL02,2019,1.1203
REGION1,DEMRESELCL02,2020,1.175
REGION1,DEMRESELCL02,2021,1.2613
REGION1,DEMRESELCL02,2022,1.3476
REGION1,DEMRESELCL02,2023,1.4338
REGION1,DEMRESELCL02,2024,1.5201
REGION1,DEMRESELCL02,2025,1.6063
REGION1,DEMRESELCL02,2026,1.6925
REGION1,DEMRESELCL02,2027,1.7786
REGION1,DEMRESELCL02,2028,1.8648
REGION1,DEMRESELCL02,2029,1.9509
REGION1,DEMRESELCL02,2030,2.037
REGION1,DEMRESELCM02,2015,0.1454
REGION1,DEMRESELCM02,2016,0.1454
REGION1,DEMRESELCM02,2017,0.1537
REGION1,DEMRESELCM02,2018,0.162
REGION1,DEMRESELCM02,2019,0.1704
REGION1,DEMRESELCM02,2020,0.1787
REGION1,DEMRESELCM02,2021,0.1918
REGION1,DEMRESELCM02,2022,0.2049
REGION1,DEMRESELCM02,2023,0.218
REGION1,DEMRESELCM02,2024,0.2312
REGION1,DEMRESELCM02,2025,0.2443
REGION1,DEMRESELCM02,2026,0.2574
REGION1,DEMRESELCM02,2027,0.2705
REGION1,DEMRESELCM02,2028,0.2836
REGION1,DEMRESELCM02,2029,0.2967
REGION1,DEMRESELCM02,2030,0.3098
REGION1,DEMRESELCN02,2015,0.7202
REGION1,DEMRESELCN02,2016,0.7202
REGION1,DEMRESELCN02,2017,0.7615
REGION1,DEMRESELCN02,2018,0.8028
REGION1,DEMRESELCN02,2019,0.8441
REGION1,DEMRESELCN02,2020,0.8853
REGION1,DEMRESELCN02,2021,0.9504
REGION1,DEMRESELCN02,2022,1.0154
REGION1,DEMRESELCN02,2023,1.0803
REGION1,DEMRESELCN02,2024,1.1453
REGION1,DEMRESELCN02,2025,1.2103
REGION1,DEMRESELCN02,2026,1.2752
REGION1,DEMRESELCN02,2027,1.3401
REGION1,DEMRESELCN02,2028,1.405
REGION1,DEMRESELCN02,2029,1.4699
REGION1,DEMRESELCN02,2030,1.5348
REGION1,DEMRESELCP02,2015,0.2051
REGION1,DEMRESELCP02,2016,0.2051
REGION1,DEMRESELCP02,2017,0.2168
REGION1,DEMRESELCP02,2018,0.2286
REGION1,DEMRESELCP02,2019,0.2403
REGION1,DEMRESELCP02,2020,0.2521
REGION1,DEMRESELCP02,2021,0.2706
REGION1,DEMRESELCP02,2022,0.2891
REGION1,DEMRESELCP02,2023,0.3076
REGION1,DEMRESELCP02,2024,0.3261
REGION1,DEMRESELCP02,2025,0.3446
REGION1,DEMRESELCP02,2026,0.3631
REGION1,DEMRESELCP02,2027,0.3815
REGION1,DEMRESELCP02,2028,0.4
REGION1,DEMRESELCP02,2029,0.4185
REGION1,DEMRESELCP02,2030,0.437
REGION1,DEMRESELCS02,2015,2.8213
REGION1,DEMRESELCS02,2016,2.8213
REGION1,DEMRESELCS02,2017,2.983
REGION1,DEMRESELCS02,2018,3.1447
REGION1,DEMRESELCS02,2019,3.3064
REGION1,DEMRESELCS02,2020,3.468
REGION1,DEMRESELCS02,2021,3.7227
REGION1,DEMRESELCS02,2022,3.9773
REGION1,DEMRESELCS02,2023,4.2319
REGION1,DEMRESELCS02,2024,4.4864
REGION1,DEMRESELCS02,2025,4.7408
REGION1,DEMRESELCS02,2026,4.9952
REGION1,DEMRESELCS02,2027,5.2495
REGION1,DEMRESELCS02,2028,5.5038
REGION1,DEMRESELCS02,2029,5.758
REGION1,DEMRESELCS02,2030,6.0122
REGION1,DEMRESKER,2015,99999999.0
REGION1,DEMRESKER,2016,99999999.0
REGION1,DEMRESKER,2017,99999999.0
REGION1,DEMRESKER,2018,99999999.0
REGION1,DEMRESKER,2019,99999999.0
REGION1,DEMRESKER,2020,99999999.0
REGION1,DEMRESKER,2021,99999999.0
REGION1,DEMRESKER,2022,99999999.0
REGION1,DEMRESKER,2023,99999999.0
REGION1,DEMRESKER,2024,99999999.0
REGION1,DEMRESKER,2025,99999999.0
REGION1,DEMRESKER,2026,99999999.0
REGION1,DEMRESKER,2027,99999999.0
REGION1,DEMRESKER,2028,99999999.0
REGION1,DEMRESKER,2029,99999999.0
REGION1,DEMRESKER,2030,99999999.0
REGION1,DEMRESLPG,2015,99999999.0
REGION1,DEMRESLPG,2016,99999999.0
REGION1,DEMRESLPG,2017,99999999.0
REGION1,DEMRESLPG,2018,99999999.0
REGION1,DEMRESLPG,2019,99999999.0
REGION1,DEMRESLPG,2020,99999999.0
REGION1,DEMRESLPG,2021,99999999.0
REGION1,DEMRESLPG,2022,99999999.0
REGION1,DEMRESLPG,2023,99999999.0
REGION1,DEMRESLPG,2024,99999999.0
REGION1,DEMRESLPG,2025,99999999.0
REGION1,DEMRESLPG,2026,99999999.0
REGION1,DEMRESLPG,2027,99999999.0
REGION1,DEMRESLPG,2028,99999999.0
REGION1,DEMRESLPG,2029,99999999.0
REGION1,DEMRESLPG,2030,99999999.0
REGION1,DEMRESNGS,2015,99999999.0
REGION1,DEMRESNGS,2016,99999999.0
REGION1,DEMRESNGS,2017,99999999.0
REGION1,DEMRESNGS,2018,99999999.0
REGION1,DEMRESNGS,2019,99999999.0
REGION1,DEMRESNGS,2020,99999999.0
REGION1,DEMRESNGS,2021,99999999.0
REGION1,DEMRESNGS,2022,99999999.0
REGION1,DEMRESNGS,2023,99999999.0
REGION1,DEMRESNGS,2024,99999999.0
REGION1,DEMRESNGS,2025,99999999.0
REGION1,DEMRESNGS,2026,99999999.0
REGION1,DEMRESNGS,2027,99999999.0
REGION1,DEMRESNGS,2028,99999999.0
REGION1,DEMRESNGS,2029,99999999.0
REGION1,DEMRESNGS,2030,99999999.0
REGION1,DEMTRADSL,2015,99999999.0
REGION1,DEMTRADSL,2016,99999999.0
REGION1,DEMTRADSL,2017,99999999.0
REGION1,DEMTRADSL,2018,99999999.0
REGION1,DEMTRADSL,2019,99999999.0
REGION1,DEMTRADSL,2020,99999999.0
REGION1,DEMTRADSL,2021,99999999.0
REGION1,DEMTRADSL,2022,99999999.0
REGION1,DEMTRADSL,2023,99999999.0
REGION1,DEMTRADSL,2024,99999999.0
REGION1,DEMTRADSL,2025,99999999.0
REGION1,DEMTRADSL,2026,99999999.0
REGION1,DEMTRADSL,2027,99999999.0
REGION1,DEMTRADSL,2028,99999999.0
REGION1,DEMTRADSL,2029,99999999.0
REGION1,DEMTRADSL,2030,99999999.0
REGION1,DEMTRAGSL,2015,99999999.0
REGION1,DEMTRAGSL,2016,99999999.0
REGION1,DEMTRAGSL,2017,99999999.0
REGION1,DEMTRAGSL,2018,99999999.0
REGION1,DEMTRAGSL,2019,99999999.0
REGION1,DEMTRAGSL,2020,99999999.0
REGION1,DEMTRAGSL,2021,99999999.0
REGION1,DEMTRAGSL,2022,99999999.0
REGION1,DEMTRAGSL,2023,99999999.0
REGION1,DEMTRAGSL,2024,99999999.0
REGION1,DEMTRAGSL,2025,99999999.0
REGION1,DEMTRAGSL,2026,99999999.0
REGION1,DEMTRAGSL,2027,99999999.0
REGION1,DEMTRAGSL,2028,99999999.0
REGION1,DEMTRAGSL,2029,99999999.0
REGION1,DEMTRAGSL,2030,99999999.0
REGION1,DEMTRAHFO,2015,99999999.0
REGION1,DEMTRAHFO,2016,99999999.0
REGION1,DEMTRAHFO,2017,99999999.0
REGION1,DEMTRAHFO,2018,99999999.0
REGION1,DEMTRAHFO,2019,99999999.0
REGION1,DEMTRAHFO,2020,99999999.0
REGION1,DEMTRAHFO,2021,99999999.0
REGION1,DEMTRAHFO,2022,99999999.0
REGION1,DEMTRAHFO,2023,99999999.0
REGION1,DEMTRAHFO,2024,99999999.0
REGION1,DEMTRAHFO,2025,99999999.0
REGION1,DEMTRAHFO,2026,99999999.0
REGION1,DEMTRAHFO,2027,99999999.0
REGION1,DEMTRAHFO,2028,99999999.0
REGION1,DEMTRAHFO,2029,99999999.0
REGION1,DEMTRAHFO,2030,99999999.0
REGION1,DEMTRAKER,2015,99999999.0
REGION1,DEMTRAKER,2016,99999999.0
REGION1,DEMTRAKER,2017,99999999.0
REGION1,DEMTRAKER,2018,99999999.0
REGION1,DEMTRAKER,2019,99999999.0
REGION1,DEMTRAKER,2020,99999999.0
REGION1,DEMTRAKER,2021,99999999.0
REGION1,DEMTRAKER,2022,99999999.0
REGION1,DEMTRAKER,2023,99999999.0
REGION1,DEMTRAKER,2024,99999999.0
REGION1,DEMTRAKER,2025,99999999.0
REGION1,DEMTRAKER,2026,99999999.0
REGION1,DEMTRAKER,2027,99999999.0
REGION1,DEMTRAKER,2028,99999999.0
REGION1,DEMTRAKER,2029,99999999.0
REGION1,DEMTRAKER,2030,99999999.0
REGION1,DEMTRANGS,2015,99999999.0
REGION1,DEMTRANGS,2016,99999999.0
REGION1,DEMTRANGS,2017,99999999.0
REGION1,DEMTRANGS,2018,99999999.0
REGION1,DEMTRANGS,2019,99999999.0
REGION1,DEMTRANGS,2020,99999999.0
REGION1,DEMTRANGS,2021,99999999.0
REGION1,DEMTRANGS,2022,99999999.0
REGION1,DEMTRANGS,2023,99999999.0
REGION1,DEMTRANGS,2024,99999999.0
REGION1,DEMTRANGS,2025,99999999.0
REGION1,DEMTRANGS,2026,99999999.0
REGION1,DEMTRANGS,2027,99999999.0
REGION1,DEMTRANGS,2028,99999999.0
REGION1,DEMTRANGS,2029,99999999.0
REGION1,DEMTRANGS,2030,99999999.0
REGION1,IMPCRU,2015,6300.6296
REGION1,IMPCRU,2016,6350.8496
REGION1,IMPCRU,2017,6856.8238
REGION1,IMPCRU,2018,7361.124
REGION1,IMPCRU,2019,7863.8141
REGION1,IMPCRU,2020,8365.0592
REGION1,IMPCRU,2021,9128.1906
REGION1,IMPCRU,2022,9889.643
REGION1,IMPCRU,2023,10649.823
REGION1,IMPCRU,2024,11408.533
REGION1,IMPCRU,2025,12165.83
REGION1,IMPCRU,2026,12921.872
REGION1,IMPCRU,2027,13676.702
REGION1,IMPCRU,2028,14430.365
REGION1,IMPCRU,2029,15182.657
REGION1,IMPCRU,2030,15933.856
REGION1,IMPDSL,2015,273.0201
REGION1,IMPDSL,2016,264.2569
REGION1,IMPDSL,2017,285.1954
REGION1,IMPDSL,2018,307.9489
REGION1,IMPDSL,2019,312.3617
REGION1,IMPDSL,2020,334.3086
REGION1,IMPDSL,2021,371.5104
REGION1,IMPDSL,2022,399.153
REGION1,IMPDSL,2023,426.73
REGION1,IMPDSL,2024,460.371
REGION1,IMPDSL,2025,487.9859
REGION1,IMPDSL,2026,515.546
REGION1,IMPDSL,2027,543.1116
REGION1,IMPDSL,2028,570.6531
REGION1,IMPDSL,2029,598.2396
REGION1,IMPDSL,2030,625.8226
REGION1,IMPGSL,2015,558.9361
REGION1,IMPGSL,2016,558.9361
REGION1,IMPGSL,2017,590.9639
REGION1,IMPGSL,2018,622.9925
REGION1,IMPGSL,2019,655.0219
REGION1,IMPGSL,2020,687.0512
REGION1,IMPGSL,2021,737.4981
REGION1,IMPGSL,2022,787.9565
REGION1,IMPGSL,2023,838.3741
REGION1,IMPGSL,2024,888.7925
REGION1,IMPGSL,2025,939.2016
REGION1,IMPGSL,2026,989.5908
REGION1,IMPGSL,2027,1039.9699
REGION1,IMPGSL,2028,1090.3291
REGION1,IMPGSL,2029,1140.7097
REGION1,IMPGSL,2030,1191.0704
REGION1,IMPLPG,2015,256.6329
REGION1,IMPLPG,2016,256.6329
REGION1,IMPLPG,2017,271.3421
REGION1,IMPLPG,2018,286.0422
REGION1,IMPLPG,2019,300.7433
REGION1,IMPLPG,2020,315.4544
REGION1,IMPLPG,2021,338.6167
REGION1,IMPLPG,2022,361.7911
REGION1,IMPLPG,2023,384.9344
REGION1,IMPLPG,2024,408.0888
REGION1,IMPLPG,2025,431.2241
REGION1,IMPLPG,2026,454.3794
REGION1,IMPLPG,2027,477.5047
REGION1,IMPLPG,2028,500.6201
REGION1,IMPLPG,2029,523.7474
REGION1,IMPLPG,2030,546.8647
REGION1,LNDAGRJWAC01,2015,21.3947
REGION1,LNDAGRJWAC01,2016,30.0489
REGION1,LNDAGRJWAC01,2017,30.0489
REGION1,LNDAGRJWAC01,2018,30.0489
REGION1,LNDAGRJWAC01,2019,30.0489
REGION1,LNDAGRJWAC01,2020,30.0489
REGION1,LNDAGRJWAC01,2021,30.0489
REGION1,LNDAGRJWAC01,2022,30.0489
REGION1,LNDAGRJWAC01,2023,30.0489
REGION1,LNDAGRJWAC01,2024,30.0489
REGION1,LNDAGRJWAC01,2025,30.0489
REGION1,LNDAGRJWAC01,2026,30.0489
REGION1,LNDAGRJWAC01,2027,30.0489
REGION1,LNDAGRJWAC01,2028,30.0489
REGION1,LNDAGRJWAC01,2029,30.0489
REGION1,LNDAGRJWAC01,2030,24.2012
REGION1,LNDAGRJWAC02,2015,128.6738
REGION1,LNDAGRJWAC02,2016,137.4671
REGION1,LNDAGRJWAC02,2017,137.4671
REGION1,LNDAGRJWAC02,2018,162.1348
REGION1,LNDAGRJWAC02,2019,162.1348
REGION1,LNDAGRJWAC02,2020,162.1348
REGION1,LNDAGRJWAC02,2021,162.1348
REGION1,LNDAGRJWAC02,2022,162.1348
REGION1,LNDAGRJWAC02,2023,162.1348
REGION1,LNDAGRJWAC02,2024,162.1348
REGION1,LNDAGRJWAC02,2025,162.1348
REGION1,LNDAGRJWAC02,2026,162.1348
REGION1,LNDAGRJWAC02,2027,162.1348
REGION1,LNDAGRJWAC02,2028,162.1348
REGION1,LNDAGRJWAC02,2029,162.1348
REGION1,LNDAGRJWAC02,2030,114.903
REGION1,LNDAGRKANC01,2015,417.5477
REGION1,LNDAGRKANC01,2016,436.2734
REGION1,LNDAGRKANC01,2017,503.9528
REGION1,LNDAGRKANC01,2018,507.5414
REGION1,LNDAGRKANC01,2019,507.5414
REGION1,LNDAGRKANC01,2020,507.5414
REGION1,LNDAGRKANC01,2021,509.3514
REGION1,LNDAGRKANC01,2022,509.3514
REGION1,LNDAGRKANC01,2023,509.3514
REGION1,LNDAGRKANC01,2024,509.3514
REGION1,LNDAGRKANC01,2025,519.0242
REGION1,LNDAGRKANC01,2026,533.255
REGION1,LNDAGRKANC01,2027,533.255
REGION1,LNDAGRKANC01,2028,702.1827
REGION1,LNDAGRKANC01,2029,834.4497
REGION1,LNDAGRKANC01,2030,416.902
REGION1,LNDAGRKANC02,2015,23.7555
REGION1,LNDAGRKANC02,2016,23.7555
REGION1,LNDAGRKANC02,2017,23.7555
REGION1,LNDAGRKANC02,2018,23.7555
REGION1,LNDAGRKANC02,2019,23.7555
REGION1,LNDAGRKANC02,2020,23.7555
REGION1,LNDAGRKANC02,2021,23.7555
REGION1,LNDAGRKANC02,2022,23.7555
REGION1,LNDAGRKANC02,2023,23.7555
REGION1,LNDAGRKANC02,2024,23.7555
REGION1,LNDAGRKANC02,2025,23.7555
REGION1,LNDAGRKANC02,2026,24.7943
REGION1,LNDAGRKANC02,2027,24.7943
REGION1,LNDAGRKANC02,2028,24.7943
REGION1,LNDAGRKANC02,2029,28.6577
REGION1,LNDAGRKANC02,2030,41.2922
REGION1,LNDAGRKANC03,2015,46.4044
REGION1,LNDAGRKANC03,2016,46.4044
REGION1,LNDAGRKANC03,2017,46.4044
REGION1,LNDAGRKANC03,2018,46.4044
REGION1,LNDAGRKANC03,2019,46.8285
REGION1,LNDAGRKANC03,2020,46.8285
REGION1,LNDAGRKANC03,2021,46.8285
REGION1,LNDAGRKANC03,2022,46.8285
REGION1,LNDAGRKANC03,2023,46.8285
REGION1,LNDAGRKANC03,2024,46.8285
REGION1,LNDAGRKANC03,2025,46.8285
REGION1,LNDAGRKANC03,2026,46.8285
REGION1,LNDAGRKANC03,2027,48.4335
REGION1,LNDAGRKANC03,2028,48.4335
REGION1,LNDAGRKANC03,2029,54.8166
REGION1,LNDAGRKANC03,2030,55.0102
REGION1,LNDAGRMLUC01,2015,18.1486
REGION1,LNDAGRMLUC01,2016,22.7358
REGION1,LNDAGRMLUC01,2017,22.7358
REGION1,LNDAGRMLUC01,2018,22.7358
REGION1,LNDAGRMLUC01,2019,22.7358
REGION1,LNDAGRMLUC01,2020,22.7358
REGION1,LNDAGRMLUC01,2021,22.7358
REGION1,LNDAGRMLUC01,2022,22.7358
REGION1,LNDAGRMLUC01,2023,22.7358
REGION1,LNDAGRMLUC01,2024,22.7358
REGION1,LNDAGRMLUC01,2025,22.7358
REGION1,LNDAGRMLUC01,2026,22.7358
REGION1,LNDAGRMLUC01,2027,22.7358
REGION1,LNDAGRMLUC01,2028,22.7358
REGION1,LNDAGRMLUC01,2029,22.7358
REGION1,LNDAGRMLUC01,2030,18.1486
REGION1,LNDAGRMLUC02,2015,98.5633
REGION1,LNDAGRMLUC02,2016,98.5633
REGION1,LNDAGRMLUC02,2017,98.5633
REGION1,LNDAGRMLUC02,2018,98.5633
REGION1,LNDAGRMLUC02,2019,98.5633
REGION1,LNDAGRMLUC02,2020,98.5633
REGION1,LNDAGRMLUC02,2021,98.5633
REGION1,LNDAGRMLUC02,2022,98.5633
REGION1,LNDAGRMLUC02,2023,98.5633
REGION1,LNDAGRMLUC02,2024,98.5633
