r,l,f,y,Demand
REGION1,SEA2WEDP4,RESELCK02,2021,0.2476
REGION1,SEA2WEDP4,RESELCK02,2022,0.2374
REGION1,SEA2WEDP4,RESELCK02,2023,0.2366
REGION1,SEA2WEDP4,RESELCK02,2024,0.2747
REGION1,SEA2WEDP4,RESELCK02,2025,0.2924
REGION1,SEA2WEDP4,RESELCK02,2026,0.2944
REGION1,SEA2WEDP4,RESELCK02,2027,0.2877
REGION1,SEA2WEDP4,RESELCK02,2028,0.2685
REGION1,SEA2WEDP4,RESELCK02,2029,0.2949
REGION1,SEA2WEDP4,RESELCK02,2030,0.323
REGION1,SEA2WEDP4,RESELCK02,2031,0.345
REGION1,SEA2WEDP4,RESELCK02,2032,0.3317
REGION1,SEA2WEDP4,RESELCK02,2033,0.3403
REGION1,SEA2WEDP4,RESELCK02,2034,0.3491
REGION1,SEA2WEDP4,RESELCK02,2035,0.358
REGION1,SEA2WEDP4,RESELCK02,2036,0.3672
REGION1,SEA2WEDP4,RESELCK02,2037,0.3767
REGION1,SEA2WEDP4,RESELCK02,2038,0.3864
REGION1,SEA2WEDP4,RESELCK02,2039,0.3964
REGION1,SEA2WEDP4,RESELCK02,2040,0.4066
REGION1,SEA2WEDP4,RESELCK02,2041,0.4171
REGION1,SEA2WEDP4,RESELCK02,2042,0.4278
REGION1,SEA2WEDP4,RESELCK02,2043,0.4389
REGION1,SEA2WEDP4,RESELCK02,2044,0.4502
REGION1,SEA2WEDP4,RESELCK02,2045,0.4618
REGION1,SEA2WEDP4,RESELCK02,2046,0.4737
REGION1,SEA2WEDP4,RESELCK02,2047,0.4859
REGION1,SEA2WEDP4,RESELCK02,2048,0.4985
REGION1,SEA2WEDP4,RESELCK02,2049,0.5114
REGION1,SEA2WEDP4,RESELCK02,2050,0.5245
REGION1,SEA2WEDP4,RESELCL02,2017,0.156
REGION1,SEA2WEDP4,RESELCL02,2018,0.1601
REGION1,SEA2WEDP4,RESELCL02,2019,0.1719
REGION1,SEA2WEDP4,RESELCL02,2020,0.1765
REGION1,SEA2WEDP4,RESELCL02,2021,0.1704
REGION1,SEA2WEDP4,RESELCL02,2022,0.1644
REGION1,SEA2WEDP4,RESELCL02,2023,0.1654
REGION1,SEA2WEDP4,RESELCL02,2024,0.1927
REGION1,SEA2WEDP4,RESELCL02,2025,0.2028
REGION1,SEA2WEDP4,RESELCL02,2026,0.2041
REGION1,SEA2WEDP4,RESELCL02,2027,0.1981
REGION1,SEA2WEDP4,RESELCL02,2028,0.1878
REGION1,SEA2WEDP4,RESELCL02,2029,0.2094
REGION1,SEA2WEDP4,RESELCL02,2030,0.2265
REGION1,SEA2WEDP4,RESELCL02,2031,0.2393
REGION1,SEA2WEDP4,RESELCL02,2032,0.2283
REGION1,SEA2WEDP4,RESELCL02,2033,0.2342
REGION1,SEA2WEDP4,RESELCL02,2034,0.2403
REGION1,SEA2WEDP4,RESELCL02,2035,0.2464
REGION1,SEA2WEDP4,RESELCL02,2036,0.2528
REGION1,SEA2WEDP4,RESELCL02,2037,0.2594
REGION1,SEA2WEDP4,RESELCL02,2038,0.2661
REGION1,SEA2WEDP4,RESELCL02,2039,0.2729
REGION1,SEA2WEDP4,RESELCL02,2040,0.2799
REGION1,SEA2WEDP4,RESELCL02,2041,0.2871
REGION1,SEA2WEDP4,RESELCL02,2042,0.2945
REGION1,SEA2WEDP4,RESELCL02,2043,0.3021
REGION1,SEA2WEDP4,RESELCL02,2044,0.31
REGION1,SEA2WEDP4,RESELCL02,2045,0.318
REGION1,SEA2WEDP4,RESELCL02,2046,0.3262
REGION1,SEA2WEDP4,RESELCL02,2047,0.3346
REGION1,SEA2WEDP4,RESELCL02,2048,0.3432
REGION1,SEA2WEDP4,RESELCL02,2049,0.352
REGION1,SEA2WEDP4,RESELCL02,2050,0.3612
REGION1,SEA2WEDP4,RESELCM02,2017,0.4265
REGION1,SEA2WEDP4,RESELCM02,2018,0.4377
REGION1,SEA2WEDP4,RESELCM02,2019,0.4467
REGION1,SEA2WEDP4,RESELCM02,2020,0.5088
REGION1,SEA2WEDP4,RESELCM02,2021,0.4963
REGION1,SEA2WEDP4,RESELCM02,2022,0.4785
REGION1,SEA2WEDP4,RESELCM02,2023,0.4795
REGION1,SEA2WEDP4,RESELCM02,2024,0.5007
REGION1,SEA2WEDP4,RESELCM02,2025,0.5561
REGION1,SEA2WEDP4,RESELCM02,2026,0.5887
REGION1,SEA2WEDP4,RESELCM02,2027,0.5767
REGION1,SEA2WEDP4,RESELCM02,2028,0.5443
REGION1,SEA2WEDP4,RESELCM02,2029,0.5724
REGION1,SEA2WEDP4,RESELCM02,2030,0.5886
REGION1,SEA2WEDP4,RESELCM02,2031,0.6562
REGION1,SEA2WEDP4,RESELCM02,2032,0.665
REGION1,SEA2WEDP4,RESELCM02,2033,0.6821
REGION1,SEA2WEDP4,RESELCM02,2034,0.6997
REGION1,SEA2WEDP4,RESELCM02,2035,0.7177
REGION1,SEA2WEDP4,RESELCM02,2036,0.7363
REGION1,SEA2WEDP4,RESELCM02,2037,0.7553
REGION1,SEA2WEDP4,RESELCM02,2038,0.7748
REGION1,SEA2WEDP4,RESELCM02,2039,0.7948
REGION1,SEA2WEDP4,RESELCM02,2040,0.8153
REGION1,SEA2WEDP4,RESELCM02,2041,0.8364
REGION1,SEA2WEDP4,RESELCM02,2042,0.8579
REGION1,SEA2WEDP4,RESELCM02,2043,0.8801
REGION1,SEA2WEDP4,RESELCM02,2044,0.9029
REGION1,SEA2WEDP4,RESELCM02,2045,0.9262
REGION1,SEA2WEDP4,RESELCM02,2046,0.95
REGION1,SEA2WEDP4,RESELCM02,2047,0.9746
REGION1,SEA2WEDP4,RESELCM02,2048,0.9998
REGION1,SEA2WEDP4,RESELCM02,2049,1.0255
REGION1,SEA2WEDP4,RESELCM02,2050,1.052
REGION1,SEA2WEDP4,RESELCN02,2017,0.6167
REGION1,SEA2WEDP4,RESELCN02,2018,0.6331
REGION1,SEA2WEDP4,RESELCN02,2019,0.6531
REGION1,SEA2WEDP4,RESELCN02,2020,0.7315
REGION1,SEA2WEDP4,RESELCN02,2021,0.7138
REGION1,SEA2WEDP4,RESELCN02,2022,0.6908
REGION1,SEA2WEDP4,RESELCN02,2023,0.6927
REGION1,SEA2WEDP4,RESELCN02,2024,0.7321
REGION1,SEA2WEDP4,RESELCN02,2025,0.8066
REGION1,SEA2WEDP4,RESELCN02,2026,0.8462
REGION1,SEA2WEDP4,RESELCN02,2027,0.8295
REGION1,SEA2WEDP4,RESELCN02,2028,0.7864
REGION1,SEA2WEDP4,RESELCN02,2029,0.8277
REGION1,SEA2WEDP4,RESELCN02,2030,0.8607
REGION1,SEA2WEDP4,RESELCN02,2031,0.9518
REGION1,SEA2WEDP4,RESELCN02,2032,0.9563
REGION1,SEA2WEDP4,RESELCN02,2033,0.9811
REGION1,SEA2WEDP4,RESELCN02,2034,1.0063
REGION1,SEA2WEDP4,RESELCN02,2035,1.0323
REGION1,SEA2WEDP4,RESELCN02,2036,1.059
REGION1,SEA2WEDP4,RESELCN02,2037,1.0863
REGION1,SEA2WEDP4,RESELCN02,2038,1.1143
REGION1,SEA2WEDP4,RESELCN02,2039,1.1432
REGION1,SEA2WEDP4,RESELCN02,2040,1.1726
REGION1,SEA2WEDP4,RESELCN02,2041,1.2028
REGION1,SEA2WEDP4,RESELCN02,2042,1.2339
REGION1,SEA2WEDP4,RESELCN02,2043,1.2658
REGION1,SEA2WEDP4,RESELCN02,2044,1.2985
REGION1,SEA2WEDP4,RESELCN02,2045,1.332
REGION1,SEA2WEDP4,RESELCN02,2046,1.3664
REGION1,SEA2WEDP4,RESELCN02,2047,1.4016
REGION1,SEA2WEDP4,RESELCN02,2048,1.4377
REGION1,SEA2WEDP4,RESELCN02,2049,1.4749
REGION1,SEA2WEDP4,RESELCN02,2050,1.513
REGION1,SEA2WEDP4,RESELCO02,2017,0.5981
REGION1,SEA2WEDP4,RESELCO02,2018,0.6139
REGION1,SEA2WEDP4,RESELCO02,2019,0.6327
REGION1,SEA2WEDP4,RESELCO02,2020,0.7035
REGION1,SEA2WEDP4,RESELCO02,2021,0.6889
REGION1,SEA2WEDP4,RESELCO02,2022,0.6651
REGION1,SEA2WEDP4,RESELCO02,2023,0.6669
REGION1,SEA2WEDP4,RESELCO02,2024,0.7092
REGION1,SEA2WEDP4,RESELCO02,2025,0.7764
REGION1,SEA2WEDP4,RESELCO02,2026,0.814
REGION1,SEA2WEDP4,RESELCO02,2027,0.8006
REGION1,SEA2WEDP4,RESELCO02,2028,0.7571
REGION1,SEA2WEDP4,RESELCO02,2029,0.8028
REGION1,SEA2WEDP4,RESELCO02,2030,0.8338
REGION1,SEA2WEDP4,RESELCO02,2031,0.916
REGION1,SEA2WEDP4,RESELCO02,2032,0.923
REGION1,SEA2WEDP4,RESELCO02,2033,0.9468
REGION1,SEA2WEDP4,RESELCO02,2034,0.9712
REGION1,SEA2WEDP4,RESELCO02,2035,0.9963
REGION1,SEA2WEDP4,RESELCO02,2036,1.022
REGION1,SEA2WEDP4,RESELCO02,2037,1.0484
REGION1,SEA2WEDP4,RESELCO02,2038,1.0754
REGION1,SEA2WEDP4,RESELCO02,2039,1.1032
REGION1,SEA2WEDP4,RESELCO02,2040,1.1317
REGION1,SEA2WEDP4,RESELCO02,2041,1.1609
REGION1,SEA2WEDP4,RESELCO02,2042,1.1908
REGION1,SEA2WEDP4,RESELCO02,2043,1.2215
REGION1,SEA2WEDP4,RESELCO02,2044,1.2531
REGION1,SEA2WEDP4,RESELCO02,2045,1.2855
REGION1,SEA2WEDP4,RESELCO02,2046,1.3186
REGION1,SEA2WEDP4,RESELCO02,2047,1.3526
REGION1,SEA2WEDP4,RESELCO02,2048,1.3875
REGION1,SEA2WEDP4,RESELCO02,2049,1.4233
REGION1,SEA2WEDP4,RESELCO02,2050,1.4601
REGION1,SEA2WEDP4,RESELCP02,2017,0.1315
REGION1,SEA2WEDP4,RESELCP02,2018,0.1351
REGION1,SEA2WEDP4,RESELCP02,2019,0.1629
REGION1,SEA2WEDP4,RESELCP02,2020,0.1169
REGION1,SEA2WEDP4,RESELCP02,2021,0.1149
REGION1,SEA2WEDP4,RESELCP02,2022,0.1117
REGION1,SEA2WEDP4,RESELCP02,2023,0.1163
REGION1,SEA2WEDP4,RESELCP02,2024,0.1826
REGION1,SEA2WEDP4,RESELCP02,2025,0.1616
REGION1,SEA2WEDP4,RESELCP02,2026,0.1353
REGION1,SEA2WEDP4,RESELCP02,2027,0.1336
REGION1,SEA2WEDP4,RESELCP02,2028,0.132
REGION1,SEA2WEDP4,RESELCP02,2029,0.1766
REGION1,SEA2WEDP4,RESELCP02,2030,0.2146
REGION1,SEA2WEDP4,RESELCP02,2031,0.1906
REGION1,SEA2WEDP4,RESELCP02,2032,0.154
REGION1,SEA2WEDP4,RESELCP02,2033,0.1579
REGION1,SEA2WEDP4,RESELCP02,2034,0.1621
REGION1,SEA2WEDP4,RESELCP02,2035,0.1663
REGION1,SEA2WEDP4,RESELCP02,2036,0.1705
REGION1,SEA2WEDP4,RESELCP02,2037,0.1749
REGION1,SEA2WEDP4,RESELCP02,2038,0.1794
REGION1,SEA2WEDP4,RESELCP02,2039,0.184
REGION1,SEA2WEDP4,RESELCP02,2040,0.1888
REGION1,SEA2WEDP4,RESELCP02,2041,0.1937
REGION1,SEA2WEDP4,RESELCP02,2042,0.1986
REGION1,SEA2WEDP4,RESELCP02,2043,0.2038
REGION1,SEA2WEDP4,RESELCP02,2044,0.209
REGION1,SEA2WEDP4,RESELCP02,2045,0.2144
REGION1,SEA2WEDP4,RESELCP02,2046,0.22
REGION1,SEA2WEDP4,RESELCP02,2047,0.2257
REGION1,SEA2WEDP4,RESELCP02,2048,0.2315
REGION1,SEA2WEDP4,RESELCP02,2049,0.2374
REGION1,SEA2WEDP4,RESELCP02,2050,0.2436
REGION1,SEA3WDDP1,RESELCB02,2017,8.7923
REGION1,SEA3WDDP1,RESELCB02,2018,9.0468
REGION1,SEA3WDDP1,RESELCB02,2019,9.1508
REGION1,SEA3WDDP1,RESELCB02,2020,9.507
REGION1,SEA3WDDP1,RESELCB02,2021,9.8748
REGION1,SEA3WDDP1,RESELCB02,2022,10.2297
REGION1,SEA3WDDP1,RESELCB02,2023,10.463
REGION1,SEA3WDDP1,RESELCB02,2024,10.4666
REGION1,SEA3WDDP1,RESELCB02,2025,10.7927
REGION1,SEA3WDDP1,RESELCB02,2026,11.2703
REGION1,SEA3WDDP1,RESELCB02,2027,11.6634
REGION1,SEA3WDDP1,RESELCB02,2028,11.968
REGION1,SEA3WDDP1,RESELCB02,2029,12.2385
REGION1,SEA3WDDP1,RESELCB02,2030,12.4061
REGION1,SEA3WDDP1,RESELCB02,2031,12.7567
REGION1,SEA3WDDP1,RESELCB02,2032,13.3788
REGION1,SEA3WDDP1,RESELCB02,2033,13.7548
REGION1,SEA3WDDP1,RESELCB02,2034,14.1415
REGION1,SEA3WDDP1,RESELCB02,2035,14.5387
REGION1,SEA3WDDP1,RESELCB02,2036,14.9471
REGION1,SEA3WDDP1,RESELCB02,2037,15.367
REGION1,SEA3WDDP1,RESELCB02,2038,15.7986
REGION1,SEA3WDDP1,RESELCB02,2039,16.2428
REGION1,SEA3WDDP1,RESELCB02,2040,16.6991
REGION1,SEA3WDDP1,RESELCB02,2041,17.1685
REGION1,SEA3WDDP1,RESELCB02,2042,17.6506
REGION1,SEA3WDDP1,RESELCB02,2043,18.1468
REGION1,SEA3WDDP1,RESELCB02,2044,18.6566
REGION1,SEA3WDDP1,RESELCB02,2045,19.1805
REGION1,SEA3WDDP1,RESELCB02,2046,19.7196
REGION1,SEA3WDDP1,RESELCB02,2047,20.2738
REGION1,SEA3WDDP1,RESELCB02,2048,20.8432
REGION1,SEA3WDDP1,RESELCB02,2049,21.4287
REGION1,SEA3WDDP1,RESELCB02,2050,22.0309
REGION1,SEA3WDDP1,RESELCC02,2017,11.7701
REGION1,SEA3WDDP1,RESELCC02,2018,12.1675
REGION1,SEA3WDDP1,RESELCC02,2019,12.3338
REGION1,SEA3WDDP1,RESELCC02,2020,12.9402
REGION1,SEA3WDDP1,RESELCC02,2021,13.6667
REGION1,SEA3WDDP1,RESELCC02,2022,14.4858
REGION1,SEA3WDDP1,RESELCC02,2023,14.775
REGION1,SEA3WDDP1,RESELCC02,2024,14.4644
REGION1,SEA3WDDP1,RESELCC02,2025,15.0464
REGION1,SEA3WDDP1,RESELCC02,2026,15.7829
REGION1,SEA3WDDP1,RESELCC02,2027,16.5305
REGION1,SEA3WDDP1,RESELCC02,2028,17.212
REGION1,SEA3WDDP1,RESELCC02,2029,17.3224
REGION1,SEA3WDDP1,RESELCC02,2030,17.4204
REGION1,SEA3WDDP1,RESELCC02,2031,17.9679
REGION1,SEA3WDDP1,RESELCC02,2032,19.1992
REGION1,SEA3WDDP1,RESELCC02,2033,19.8264
REGION1,SEA3WDDP1,RESELCC02,2034,20.4738
REGION1,SEA3WDDP1,RESELCC02,2035,21.1428
REGION1,SEA3WDDP1,RESELCC02,2036,21.8329
REGION1,SEA3WDDP1,RESELCC02,2037,22.5461
REGION1,SEA3WDDP1,RESELCC02,2038,23.2829
REGION1,SEA3WDDP1,RESELCC02,2039,24.0432
REGION1,SEA3WDDP1,RESELCC02,2040,24.8286
REGION1,SEA3WDDP1,RESELCC02,2041,25.6395
REGION1,SEA3WDDP1,RESELCC02,2042,26.4765
REGION1,SEA3WDDP1,RESELCC02,2043,27.3415
REGION1,SEA3WDDP1,RESELCC02,2044,28.2344
REGION1,SEA3WDDP1,RESELCC02,2045,29.1569
REGION1,SEA3WDDP1,RESELCC02,2046,30.1088
REGION1,SEA3WDDP1,RESELCC02,2047,31.0926
REGION1,SEA3WDDP1,RESELCC02,2048,32.1079
REGION1,SEA3WDDP1,RESELCC02,2049,33.1566
REGION1,SEA3WDDP1,RESELCC02,2050,34.2396
REGION1,SEA3WDDP1,RESELCD02,2017,5.6129
REGION1,SEA3WDDP1,RESELCD02,2018,5.8069
REGION1,SEA3WDDP1,RESELCD02,2019,5.9464
REGION1,SEA3WDDP1,RESELCD02,2020,6.2195
REGION1,SEA3WDDP1,RESELCD02,2021,6.5415
REGION1,SEA3WDDP1,RESELCD02,2022,6.8615
REGION1,SEA3WDDP1,RESELCD02,2023,7.0482
REGION1,SEA3WDDP1,RESELCD02,2024,7.118
REGION1,SEA3WDDP1,RESELCD02,2025,7.2987
REGION1,SEA3WDDP1,RESELCD02,2026,7.6387
REGION1,SEA3WDDP1,RESELCD02,2027,7.9853
REGION1,SEA3WDDP1,RESELCD02,2028,8.2409
REGION1,SEA3WDDP1,RESELCD02,2029,8.454
REGION1,SEA3WDDP1,RESELCD02,2030,8.585
REGION1,SEA3WDDP1,RESELCD02,2031,8.8204
REGION1,SEA3WDDP1,RESELCD02,2032,9.3043
REGION1,SEA3WDDP1,RESELCD02,2033,9.6149
REGION1,SEA3WDDP1,RESELCD02,2034,9.9364
REGION1,SEA3WDDP1,RESELCD02,2035,10.2682
REGION1,SEA3WDDP1,RESELCD02,2036,10.6116
REGION1,SEA3WDDP1,RESELCD02,2037,10.966
REGION1,SEA3WDDP1,RESELCD02,2038,11.3325
REGION1,SEA3WDDP1,RESELCD02,2039,11.7112
REGION1,SEA3WDDP1,RESELCD02,2040,12.1029
REGION1,SEA3WDDP1,RESELCD02,2041,12.5073
REGION1,SEA3WDDP1,RESELCD02,2042,12.9253
REGION1,SEA3WDDP1,RESELCD02,2043,13.3575
REGION1,SEA3WDDP1,RESELCD02,2044,13.8037
REGION1,SEA3WDDP1,RESELCD02,2045,14.2654
REGION1,SEA3WDDP1,RESELCD02,2046,14.7419
REGION1,SEA3WDDP1,RESELCD02,2047,15.2345
REGION1,SEA3WDDP1,RESELCD02,2048,15.7438
REGION1,SEA3WDDP1,RESELCD02,2049,16.2698
REGION1,SEA3WDDP1,RESELCD02,2050,16.8139
REGION1,SEA3WDDP1,RESELCE02,2017,5.3219
REGION1,SEA3WDDP1,RESELCE02,2018,5.4935
REGION1,SEA3WDDP1,RESELCE02,2019,5.5762
REGION1,SEA3WDDP1,RESELCE02,2020,5.844
REGION1,SEA3WDDP1,RESELCE02,2021,6.1468
REGION1,SEA3WDDP1,RESELCE02,2022,6.5225
REGION1,SEA3WDDP1,RESELCE02,2023,6.6843
REGION1,SEA3WDDP1,RESELCE02,2024,6.5764
REGION1,SEA3WDDP1,RESELCE02,2025,6.7772
REGION1,SEA3WDDP1,RESELCE02,2026,7.0866
REGION1,SEA3WDDP1,RESELCE02,2027,7.4125
REGION1,SEA3WDDP1,RESELCE02,2028,7.7188
REGION1,SEA3WDDP1,RESELCE02,2029,7.7731
REGION1,SEA3WDDP1,RESELCE02,2030,7.8223
REGION1,SEA3WDDP1,RESELCE02,2031,8.0413
REGION1,SEA3WDDP1,RESELCE02,2032,8.5549
REGION1,SEA3WDDP1,RESELCE02,2033,8.822
REGION1,SEA3WDDP1,RESELCE02,2034,9.0982
REGION1,SEA3WDDP1,RESELCE02,2035,9.3825
REGION1,SEA3WDDP1,RESELCE02,2036,9.6759
REGION1,SEA3WDDP1,RESELCE02,2037,9.9785
REGION1,SEA3WDDP1,RESELCE02,2038,10.2903
REGION1,SEA3WDDP1,RESELCE02,2039,10.6118
REGION1,SEA3WDDP1,RESELCE02,2040,10.9436
REGION1,SEA3WDDP1,RESELCE02,2041,11.2858
REGION1,SEA3WDDP1,RESELCE02,2042,11.6388
REGION1,SEA3WDDP1,RESELCE02,2043,12.0028
REGION1,SEA3WDDP1,RESELCE02,2044,12.3776
REGION1,SEA3WDDP1,RESELCE02,2045,12.765
REGION1,SEA3WDDP1,RESELCE02,2046,13.1639
REGION1,SEA3WDDP1,RESELCE02,2047,13.5754
REGION1,SEA3WDDP1,RESELCE02,2048,14.0001
REGION1,SEA3WDDP1,RESELCE02,2049,14.4374
REGION1,SEA3WDDP1,RESELCE02,2050,14.889
REGION1,SEA3WDDP1,RESELCF02,2017,11.5733
REGION1,SEA3WDDP1,RESELCF02,2018,11.9784
REGION1,SEA3WDDP1,RESELCF02,2019,12.1721
REGION1,SEA3WDDP1,RESELCF02,2020,12.7994
REGION1,SEA3WDDP1,RESELCF02,2021,13.3934
REGION1,SEA3WDDP1,RESELCF02,2022,14.1428
REGION1,SEA3WDDP1,RESELCF02,2023,14.5219
REGION1,SEA3WDDP1,RESELCF02,2024,14.4873
REGION1,SEA3WDDP1,RESELCF02,2025,15.009
REGION1,SEA3WDDP1,RESELCF02,2026,15.677
REGION1,SEA3WDDP1,RESELCF02,2027,16.3554
REGION1,SEA3WDDP1,RESELCF02,2028,17.1396
REGION1,SEA3WDDP1,RESELCF02,2029,17.4511
REGION1,SEA3WDDP1,RESELCF02,2030,17.6725
REGION1,SEA3WDDP1,RESELCF02,2031,18.2225
REGION1,SEA3WDDP1,RESELCF02,2032,19.2344
REGION1,SEA3WDDP1,RESELCF02,2033,19.8856
REGION1,SEA3WDDP1,RESELCF02,2034,20.5588
REGION1,SEA3WDDP1,RESELCF02,2035,21.2547
REGION1,SEA3WDDP1,RESELCF02,2036,21.9736
REGION1,SEA3WDDP1,RESELCF02,2037,22.7176
REGION1,SEA3WDDP1,RESELCF02,2038,23.4865
REGION1,SEA3WDDP1,RESELCF02,2039,24.2815
REGION1,SEA3WDDP1,RESELCF02,2040,25.1033
REGION1,SEA3WDDP1,RESELCF02,2041,25.953
REGION1,SEA3WDDP1,RESELCF02,2042,26.8313
REGION1,SEA3WDDP1,RESELCF02,2043,27.7392
REGION1,SEA3WDDP1,RESELCF02,2044,28.678
REGION1,SEA3WDDP1,RESELCF02,2045,29.649
REGION1,SEA3WDDP1,RESELCF02,2046,30.6526
REGION1,SEA3WDDP1,RESELCF02,2047,31.6901
REGION1,SEA3WDDP1,RESELCF02,2048,32.7626
REGION1,SEA3WDDP1,RESELCF02,2049,33.8714
REGION1,SEA3WDDP1,RESELCF02,2050,35.0176
REGION1,SEA3WDDP1,RESELCG02,2017,2.3631
REGION1,SEA3WDDP1,RESELCG02,2018,2.4579
REGION1,SEA3WDDP1,RESELCG02,2019,2.522
REGION1,SEA3WDDP1,RESELCG02,2020,2.6741
REGION1,SEA3WDDP1,RESELCG02,2021,2.8057
REGION1,SEA3WDDP1,RESELCG02,2022,2.9306
REGION1,SEA3WDDP1,RESELCG02,2023,3.0182
REGION1,SEA3WDDP1,RESELCG02,2024,3.0501
REGION1,SEA3WDDP1,RESELCG02,2025,3.1706
REGION1,SEA3WDDP1,RESELCG02,2026,3.3365
REGION1,SEA3WDDP1,RESELCG02,2027,3.4723
REGION1,SEA3WDDP1,RESELCG02,2028,3.5892
REGION1,SEA3WDDP1,RESELCG02,2029,3.7229
REGION1,SEA3WDDP1,RESELCG02,2030,3.8041
REGION1,SEA3WDDP1,RESELCG02,2031,3.9594
REGION1,SEA3WDDP1,RESELCG02,2032,4.1829
REGION1,SEA3WDDP1,RESELCG02,2033,4.344
REGION1,SEA3WDDP1,RESELCG02,2034,4.5113
REGION1,SEA3WDDP1,RESELCG02,2035,4.6854
REGION1,SEA3WDDP1,RESELCG02,2036,4.8656
REGION1,SEA3WDDP1,RESELCG02,2037,5.053
REGION1,SEA3WDDP1,RESELCG02,2038,5.2477
REGION1,SEA3WDDP1,RESELCG02,2039,5.4501
REGION1,SEA3WDDP1,RESELCG02,2040,5.6598
REGION1,SEA3WDDP1,RESELCG02,2041,5.8782
REGION1,SEA3WDDP1,RESELCG02,2042,6.1044
REGION1,SEA3WDDP1,RESELCG02,2043,6.3399
REGION1,SEA3WDDP1,RESELCG02,2044,6.5837
REGION1,SEA3WDDP1,RESELCG02,2045,6.8377
REGION1,SEA3WDDP1,RESELCG02,2046,7.1011
REGION1,SEA3WDDP1,RESELCG02,2047,7.3743
REGION1,SEA3WDDP1,RESELCG02,2048,7.6583
REGION1,SEA3WDDP1,RESELCG02,2049,7.9537
REGION1,SEA3WDDP1,RESELCG02,2050,8.2599
REGION1,SEA3WDDP1,RESELCH02,2017,3.1427
REGION1,SEA3WDDP1,RESELCH02,2018,3.2458
REGION1,SEA3WDDP1,RESELCH02,2019,3.3069
REGION1,SEA3WDDP1,RESELCH02,2020,3.4627
REGION1,SEA3WDDP1,RESELCH02,2021,3.6464
REGION1,SEA3WDDP1,RESELCH02,2022,3.8075
REGION1,SEA3WDDP1,RESELCH02,2023,3.8636
REGION1,SEA3WDDP1,RESELCH02,2024,3.8791
REGION1,SEA3WDDP1,RESELCH02,2025,3.9866
REGION1,SEA3WDDP1,RESELCH02,2026,4.1686
REGION1,SEA3WDDP1,RESELCH02,2027,4.3835
REGION1,SEA3WDDP1,RESELCH02,2028,4.5126
REGION1,SEA3WDDP1,RESELCH02,2029,4.6227
REGION1,SEA3WDDP1,RESELCH02,2030,4.7028
REGION1,SEA3WDDP1,RESELCH02,2031,4.8302
REGION1,SEA3WDDP1,RESELCH02,2032,5.1595
REGION1,SEA3WDDP1,RESELCH02,2033,5.3236
REGION1,SEA3WDDP1,RESELCH02,2034,5.4928
REGION1,SEA3WDDP1,RESELCH02,2035,5.6672
REGION1,SEA3WDDP1,RESELCH02,2036,5.8473
REGION1,SEA3WDDP1,RESELCH02,2037,6.0338
REGION1,SEA3WDDP1,RESELCH02,2038,6.2255
REGION1,SEA3WDDP1,RESELCH02,2039,6.4236
REGION1,SEA3WDDP1,RESELCH02,2040,6.6281
REGION1,SEA3WDDP1,RESELCH02,2041,6.8383
REGION1,SEA3WDDP1,RESELCH02,2042,7.0563
REGION1,SEA3WDDP1,RESELCH02,2043,7.2806
REGION1,SEA3WDDP1,RESELCH02,2044,7.512
REGION1,SEA3WDDP1,RESELCH02,2045,7.7511
REGION1,SEA3WDDP1,RESELCH02,2046,7.9973
REGION1,SEA3WDDP1,RESELCH02,2047,8.2517
REGION1,SEA3WDDP1,RESELCH02,2048,8.5139
REGION1,SEA3WDDP1,RESELCH02,2049,8.7851
REGION1,SEA3WDDP1,RESELCH02,2050,9.0645
REGION1,SEA3WDDP1,RESELCI02,2017,0.5398
REGION1,SEA3WDDP1,RESELCI02,2018,0.5601
REGION1,SEA3WDDP1,RESELCI02,2019,0.5762
REGION1,SEA3WDDP1,RESELCI02,2020,0.6029
REGION1,SEA3WDDP1,RESELCI02,2021,0.6316
REGION1,SEA3WDDP1,RESELCI02,2022,0.6591
REGION1,SEA3WDDP1,RESELCI02,2023,0.6804
REGION1,SEA3WDDP1,RESELCI02,2024,0.6905
REGION1,SEA3WDDP1,RESELCI02,2025,0.7106
REGION1,SEA3WDDP1,RESELCI02,2026,0.7465
REGION1,SEA3WDDP1,RESELCI02,2027,0.7795
REGION1,SEA3WDDP1,RESELCI02,2028,0.8045
REGION1,SEA3WDDP1,RESELCI02,2029,0.8325
REGION1,SEA3WDDP1,RESELCI02,2030,0.8494
REGION1,SEA3WDDP1,RESELCI02,2031,0.876
REGION1,SEA3WDDP1,RESELCI02,2032,0.9275
REGION1,SEA3WDDP1,RESELCI02,2033,0.9615
REGION1,SEA3WDDP1,RESELCI02,2034,0.996
REGION1,SEA3WDDP1,RESELCI02,2035,1.0328
REGION1,SEA3WDDP1,RESELCI02,2036,1.0701
REGION1,SEA3WDDP1,RESELCI02,2037,1.1092
REGION1,SEA3WDDP1,RESELCI02,2038,1.1493
REGION1,SEA3WDDP1,RESELCI02,2039,1.1912
REGION1,SEA3WDDP1,RESELCI02,2040,1.2348
REGION1,SEA3WDDP1,RESELCI02,2041,1.2801
REGION1,SEA3WDDP1,RESELCI02,2042,1.3265
REGION1,SEA3WDDP1,RESELCI02,2043,1.3746
REGION1,SEA3WDDP1,RESELCI02,2044,1.4249
REGION1,SEA3WDDP1,RESELCI02,2045,1.477
