r,t,f,y,UseByTechnologyAnnual
REGION1,PWRCOAF01,PWRCOA,2020,165.5033
REGION1,PWRCOAF01,PWRCOA,2021,144.2771
REGION1,PWRCOAF01,PWRCOA,2022,144.2771
REGION1,PWRCOAF01,PWRCOA,2023,144.2771
REGION1,PWRCOAF01,PWRCOA,2024,156.4064
REGION1,PWRCOAF01,PWRCOA,2025,147.3094
REGION1,PWRCOAF01,PWRCOA,2026,148.86
REGION1,PWRCOAF01,PWRCOA,2027,160.9892
REGION1,PWRCOAF01,PWRCOA,2028,173.1185
REGION1,PWRCOAF01,PWRCOA,2029,185.2477
REGION1,PWRCOAF01,PWRCOA,2030,154.9246
REGION1,PWRCOAF01,PWRCOA,2031,167.0539
REGION1,PWRCOAF01,PWRCOA,2032,179.1831
REGION1,PWRCOAF01,PWRCOA,2033,191.3123
REGION1,PWRCOAF01,PWRCOA,2034,203.4415
REGION1,PWRCOAF01,PWRCOA,2035,215.5708
REGION1,PWRCOAF01,PWRCOA,2036,227.7
REGION1,PWRCOAF01,PWRCOA,2037,239.8292
REGION1,PWRCOAF01,PWRCOA,2038,251.9585
REGION1,PWRCOAF01,PWRCOA,2039,264.0877
REGION1,PWRCOAF01,PWRCOA,2040,276.2169
REGION1,PWRCOAF01,PWRCOA,2041,288.3462
REGION1,PWRCOAF01,PWRCOA,2042,300.4754
REGION1,PWRCOAF01,PWRCOA,2043,312.6046
REGION1,PWRCOAF01,PWRCOA,2044,324.7338
REGION1,PWRCOAF01,PWRCOA,2045,336.8631
REGION1,PWRCOAF01,PWRCOA,2046,348.9923
REGION1,PWRCOAF01,PWRCOA,2047,361.1215
REGION1,PWRCOAF01,PWRCOA,2048,373.2508
REGION1,PWRCOAF01,PWRCOA,2049,377.5567
REGION1,PWRCOAF01,PWRCOA,2050,389.686
REGION1,PWRCOAF02,PWRCOA,2043,12.1285
REGION1,PWRCOAF02,PWRCOA,2044,27.7784
REGION1,PWRCOAF02,PWRCOA,2045,57.2396
REGION1,PWRCOAF02,PWRCOA,2046,89.1905
REGION1,PWRCOAF02,PWRCOA,2047,121.1415
REGION1,PWRCOAF02,PWRCOA,2048,153.0924
REGION1,PWRCOAF02,PWRCOA,2049,185.0434
REGION1,PWRCOAF02,PWRCOA,2050,216.9943
REGION1,PWRDSLA01,PWRDSL,2017,7.2328
REGION1,PWRDSLA01,PWRDSL,2019,7.2328
REGION1,PWRDSLB01,PWRDSL,2017,1.6073
REGION1,PWRDSLB01,PWRDSL,2019,0.6299
REGION1,PWRDSLC01,PWRDSL,2017,1.9289
REGION1,PWRDSLC01,PWRDSL,2019,1.9289
REGION1,PWRDSLD01,PWRDSL,2017,4.0559
REGION1,PWRDSLD02,PWRDSL,2017,0.8038
REGION1,PWRDSLD02,PWRDSL,2019,0.5195
REGION1,PWRDSLE01,PWRDSL,2017,8.8686
REGION1,PWRDSLE01,PWRDSL,2024,0.1221
REGION1,PWRDSLE01,PWRDSL,2025,0.2118
REGION1,PWRDSLE02,PWRDSL,2017,3.1343
REGION1,PWRDSLE02,PWRDSL,2019,0.3225
REGION1,PWRDSLE02,PWRDSL,2024,0.0353
REGION1,PWRDSLE02,PWRDSL,2025,0.0353
REGION1,PWRDSLF01,PWRDSL,2017,2.3806
REGION1,PWRDSLF02,PWRDSL,2017,2.7324
REGION1,PWRDSLF02,PWRDSL,2019,0.3182
REGION1,PWRDSLG01,PWRDSL,2017,27.9542
REGION1,PWRDSLG02,PWRDSL,2017,0.3214
REGION1,PWRDSLG02,PWRDSL,2019,0.0911
REGION1,PWRDSLH01,PWRDSL,2017,7.1435
REGION1,PWRDSLH02,PWRDSL,2017,0.4019
REGION1,PWRDSLH02,PWRDSL,2019,0.4019
REGION1,PWRDSLI01,PWRDSL,2027,0.0168
REGION1,PWRDSLI01,PWRDSL,2030,0.0375
REGION1,PWRDSLI01,PWRDSL,2048,0.0186
REGION1,PWRDSLI01,PWRDSL,2049,0.0243
REGION1,PWRDSLI01,PWRDSL,2050,0.0232
REGION1,PWRDSLI02,PWRDSL,2017,0.3214
REGION1,PWRDSLI02,PWRDSL,2025,0.0024
REGION1,PWRDSLI02,PWRDSL,2027,0.0036
REGION1,PWRDSLI02,PWRDSL,2028,0.0092
REGION1,PWRDSLI02,PWRDSL,2030,0.0036
REGION1,PWRDSLI02,PWRDSL,2047,0.0036
REGION1,PWRDSLI02,PWRDSL,2048,0.0072
REGION1,PWRDSLI02,PWRDSL,2049,0.0163
REGION1,PWRDSLI02,PWRDSL,2050,0.0126
REGION1,PWRDSLJ01,PWRDSL,2017,1.3662
REGION1,PWRDSLJ01,PWRDSL,2019,0.2295
REGION1,PWRGEOA01,PWRGEO,2017,2.4283
REGION1,PWRGEOA01,PWRGEO,2018,4.8565
REGION1,PWRGEOA01,PWRGEO,2019,5.9988
REGION1,PWRGEOA01,PWRGEO,2020,9.7131
REGION1,PWRGEOA01,PWRGEO,2021,12.1414
REGION1,PWRGEOA01,PWRGEO,2022,14.5696
REGION1,PWRGEOA01,PWRGEO,2023,16.9979
REGION1,PWRGEOA01,PWRGEO,2024,19.4262
REGION1,PWRGEOA01,PWRGEO,2025,21.8544
REGION1,PWRGEOA01,PWRGEO,2026,24.2827
REGION1,PWRGEOA01,PWRGEO,2027,26.711
REGION1,PWRGEOA01,PWRGEO,2028,29.1393
REGION1,PWRGEOA01,PWRGEO,2029,31.5675
REGION1,PWRGEOA01,PWRGEO,2030,33.9958
REGION1,PWRGEOA01,PWRGEO,2031,36.4241
REGION1,PWRGEOA01,PWRGEO,2032,38.8524
REGION1,PWRGEOA01,PWRGEO,2033,41.2806
REGION1,PWRGEOA01,PWRGEO,2034,43.7089
REGION1,PWRGEOA01,PWRGEO,2035,46.1372
REGION1,PWRGEOA01,PWRGEO,2036,48.5654
REGION1,PWRGEOA01,PWRGEO,2037,50.9937
REGION1,PWRGEOA01,PWRGEO,2038,53.422
REGION1,PWRGEOA01,PWRGEO,2039,55.8503
REGION1,PWRGEOA01,PWRGEO,2040,55.8503
REGION1,PWRGEOA01,PWRGEO,2041,55.8503
REGION1,PWRGEOA01,PWRGEO,2042,55.8503
REGION1,PWRGEOA01,PWRGEO,2043,55.8503
REGION1,PWRGEOA01,PWRGEO,2044,55.8503
REGION1,PWRGEOA01,PWRGEO,2045,55.8503
REGION1,PWRGEOA01,PWRGEO,2046,55.8503
REGION1,PWRGEOA01,PWRGEO,2047,55.8502
REGION1,PWRGEOA01,PWRGEO,2048,55.8503
REGION1,PWRGEOA01,PWRGEO,2049,55.8503
REGION1,PWRGEOA01,PWRGEO,2050,55.8503
REGION1,PWRGEOB01,PWRGEO,2017,1.6755
REGION1,PWRGEOB01,PWRGEO,2018,0.0452
REGION1,PWRGEOB01,PWRGEO,2020,6.2892
REGION1,PWRGEOB01,PWRGEO,2021,8.7175
REGION1,PWRGEOB01,PWRGEO,2022,11.0243
REGION1,PWRGEOB01,PWRGEO,2023,13.4526
REGION1,PWRGEOB01,PWRGEO,2024,15.8809
REGION1,PWRGEOB01,PWRGEO,2025,18.3091
REGION1,PWRGEOB01,PWRGEO,2026,20.7374
REGION1,PWRGEOB01,PWRGEO,2027,23.1657
REGION1,PWRGEOB01,PWRGEO,2028,25.594
REGION1,PWRGEOB01,PWRGEO,2029,28.0222
REGION1,PWRGEOB01,PWRGEO,2030,30.4505
REGION1,PWRGEOB01,PWRGEO,2031,32.8788
REGION1,PWRGEOB01,PWRGEO,2032,35.307
REGION1,PWRGEOB01,PWRGEO,2033,37.7353
REGION1,PWRGEOB01,PWRGEO,2034,40.1636
REGION1,PWRGEOB01,PWRGEO,2035,42.5919
REGION1,PWRGEOB01,PWRGEO,2036,45.0201
REGION1,PWRGEOB01,PWRGEO,2037,47.4484
REGION1,PWRGEOB01,PWRGEO,2038,49.8767
REGION1,PWRGEOB01,PWRGEO,2039,49.8767
REGION1,PWRGEOB01,PWRGEO,2040,49.8767
REGION1,PWRGEOB01,PWRGEO,2041,49.8767
REGION1,PWRGEOB01,PWRGEO,2042,49.8767
REGION1,PWRGEOB01,PWRGEO,2043,49.8767
REGION1,PWRGEOB01,PWRGEO,2044,49.8767
REGION1,PWRGEOB01,PWRGEO,2045,49.8767
REGION1,PWRGEOB01,PWRGEO,2046,49.8767
REGION1,PWRGEOB01,PWRGEO,2047,49.8767
REGION1,PWRGEOB01,PWRGEO,2048,49.8767
REGION1,PWRGEOB01,PWRGEO,2049,49.8767
REGION1,PWRGEOB01,PWRGEO,2050,49.8767
REGION1,PWRGEOC01,PWRGEO,2017,14.0354
REGION1,PWRGEOC01,PWRGEO,2018,21.3202
REGION1,PWRGEOC01,PWRGEO,2019,8.7724
REGION1,PWRGEOC01,PWRGEO,2020,35.7684
REGION1,PWRGEOC01,PWRGEO,2021,43.0532
REGION1,PWRGEOC01,PWRGEO,2022,50.3381
REGION1,PWRGEOC01,PWRGEO,2023,57.6229
REGION1,PWRGEOC01,PWRGEO,2024,64.6649
REGION1,PWRGEOC01,PWRGEO,2025,71.9497
REGION1,PWRGEOC01,PWRGEO,2026,79.2345
REGION1,PWRGEOC01,PWRGEO,2027,86.5194
REGION1,PWRGEOC01,PWRGEO,2028,93.8042
REGION1,PWRGEOC01,PWRGEO,2029,101.089
REGION1,PWRGEOC01,PWRGEO,2030,108.3738
REGION1,PWRGEOC01,PWRGEO,2031,115.6586
REGION1,PWRGEOC01,PWRGEO,2032,122.9434
REGION1,PWRGEOC01,PWRGEO,2033,130.2282
REGION1,PWRGEOC01,PWRGEO,2034,137.5131
REGION1,PWRGEOC01,PWRGEO,2035,144.7979
REGION1,PWRGEOC01,PWRGEO,2036,152.0827
REGION1,PWRGEOC01,PWRGEO,2037,159.3675
REGION1,PWRGEOC01,PWRGEO,2038,166.6523
REGION1,PWRGEOC01,PWRGEO,2039,166.6523
REGION1,PWRGEOC01,PWRGEO,2040,166.6523
REGION1,PWRGEOC01,PWRGEO,2041,166.6523
REGION1,PWRGEOC01,PWRGEO,2042,166.6523
REGION1,PWRGEOC01,PWRGEO,2043,166.6523
REGION1,PWRGEOC01,PWRGEO,2044,166.6523
REGION1,PWRGEOC01,PWRGEO,2045,166.6523
REGION1,PWRGEOC01,PWRGEO,2046,166.6523
REGION1,PWRGEOC01,PWRGEO,2047,166.6523
REGION1,PWRGEOC01,PWRGEO,2048,166.6523
REGION1,PWRGEOC01,PWRGEO,2049,166.6523
REGION1,PWRGEOC01,PWRGEO,2050,166.6523
REGION1,PWRGEOD01,PWRGEO,2020,4.8565
REGION1,PWRGEOD01,PWRGEO,2021,7.2848
REGION1,PWRGEOD01,PWRGEO,2022,9.7131
REGION1,PWRGEOD01,PWRGEO,2023,12.1414
REGION1,PWRGEOD01,PWRGEO,2024,14.5696
REGION1,PWRGEOD01,PWRGEO,2025,16.9979
REGION1,PWRGEOD01,PWRGEO,2026,19.4262
REGION1,PWRGEOD01,PWRGEO,2027,21.8544
REGION1,PWRGEOD01,PWRGEO,2028,24.2827
REGION1,PWRGEOD01,PWRGEO,2029,26.711
REGION1,PWRGEOD01,PWRGEO,2030,29.1393
REGION1,PWRGEOD01,PWRGEO,2031,31.5675
REGION1,PWRGEOD01,PWRGEO,2032,33.9958
REGION1,PWRGEOD01,PWRGEO,2033,36.4241
REGION1,PWRGEOD01,PWRGEO,2034,38.8524
REGION1,PWRGEOD01,PWRGEO,2035,41.2806
REGION1,PWRGEOD01,PWRGEO,2036,43.7089
REGION1,PWRGEOD01,PWRGEO,2037,46.1372
REGION1,PWRGEOD01,PWRGEO,2038,46.1372
REGION1,PWRGEOD01,PWRGEO,2039,46.1372
REGION1,PWRGEOD01,PWRGEO,2040,46.1372
REGION1,PWRGEOD01,PWRGEO,2041,46.1372
REGION1,PWRGEOD01,PWRGEO,2042,46.1372
REGION1,PWRGEOD01,PWRGEO,2043,46.1372
REGION1,PWRGEOD01,PWRGEO,2044,46.1372
REGION1,PWRGEOD01,PWRGEO,2045,46.1372
REGION1,PWRGEOD01,PWRGEO,2046,46.1372
REGION1,PWRGEOD01,PWRGEO,2047,46.1372
REGION1,PWRGEOD01,PWRGEO,2048,46.1372
REGION1,PWRGEOD01,PWRGEO,2049,46.1372
REGION1,PWRGEOD01,PWRGEO,2050,46.1372
REGION1,PWRGEOH01,PWRGEO,2017,13.8411
REGION1,PWRGEOH01,PWRGEO,2018,5.3753
REGION1,PWRGEOH01,PWRGEO,2019,2.4588
REGION1,PWRGEOH01,PWRGEO,2020,18.6977
REGION1,PWRGEOH01,PWRGEO,2021,23.5542
REGION1,PWRGEOH01,PWRGEO,2022,28.4108
REGION1,PWRGEOH01,PWRGEO,2023,33.2673
REGION1,PWRGEOH01,PWRGEO,2024,37.3954
REGION1,PWRGEOH01,PWRGEO,2025,42.2519
REGION1,PWRGEOH01,PWRGEO,2026,47.1085
REGION1,PWRGEOH01,PWRGEO,2027,51.965
REGION1,PWRGEOH01,PWRGEO,2028,56.8216
REGION1,PWRGEOH01,PWRGEO,2029,61.6781
REGION1,PWRGEOH01,PWRGEO,2030,66.5346
REGION1,PWRGEOH01,PWRGEO,2031,71.3912
REGION1,PWRGEOH01,PWRGEO,2032,76.2477
REGION1,PWRGEOH01,PWRGEO,2033,81.1043
REGION1,PWRGEOH01,PWRGEO,2034,85.9608
REGION1,PWRGEOH01,PWRGEO,2035,89.9673
REGION1,PWRGEOH01,PWRGEO,2036,89.9673
REGION1,PWRGEOH01,PWRGEO,2037,89.9674
REGION1,PWRGEOH01,PWRGEO,2038,89.9673
REGION1,PWRGEOH01,PWRGEO,2039,89.9674
REGION1,PWRGEOH01,PWRGEO,2040,89.9673
REGION1,PWRGEOH01,PWRGEO,2041,89.9673
REGION1,PWRGEOH01,PWRGEO,2042,89.9673
REGION1,PWRGEOH01,PWRGEO,2043,89.9673
REGION1,PWRGEOH01,PWRGEO,2044,89.9674
REGION1,PWRGEOH01,PWRGEO,2045,89.9673
REGION1,PWRGEOH01,PWRGEO,2046,89.9673
REGION1,PWRGEOH01,PWRGEO,2047,89.9673
REGION1,PWRGEOH01,PWRGEO,2048,89.9673
REGION1,PWRGEOH01,PWRGEO,2049,89.9673
REGION1,PWRGEOH01,PWRGEO,2050,89.9507
REGION1,PWRGEOJ01,PWRGEO,2018,0.035
REGION1,PWRGEOJ01,PWRGEO,2020,0.6877
REGION1,PWRGEOJ01,PWRGEO,2021,0.7093
REGION1,PWRGEOJ01,PWRGEO,2022,0.7303
REGION1,PWRGEOJ01,PWRGEO,2023,0.7622
REGION1,PWRGEOJ01,PWRGEO,2024,3.1904
REGION1,PWRGEOJ01,PWRGEO,2025,5.6187
REGION1,PWRGEOJ01,PWRGEO,2026,8.047
REGION1,PWRGEOJ01,PWRGEO,2027,10.4753
REGION1,PWRGEOJ01,PWRGEO,2028,12.9035
REGION1,PWRGEOJ01,PWRGEO,2029,15.3318
REGION1,PWRGEOJ01,PWRGEO,2030,17.2522
REGION1,PWRGEOJ01,PWRGEO,2031,17.2522
REGION1,PWRGEOJ01,PWRGEO,2032,17.2522
REGION1,PWRGEOJ01,PWRGEO,2033,17.2522
REGION1,PWRGEOJ01,PWRGEO,2034,17.2522
REGION1,PWRGEOJ01,PWRGEO,2035,17.2522
REGION1,PWRGEOJ01,PWRGEO,2036,17.2522
REGION1,PWRGEOJ01,PWRGEO,2037,17.2522
REGION1,PWRGEOJ01,PWRGEO,2038,17.2522
REGION1,PWRGEOJ01,PWRGEO,2039,17.2522
REGION1,PWRGEOJ01,PWRGEO,2040,17.2522
REGION1,PWRGEOJ01,PWRGEO,2041,17.2522
REGION1,PWRGEOJ01,PWRGEO,2042,17.2522
REGION1,PWRGEOJ01,PWRGEO,2043,17.2522
REGION1,PWRGEOJ01,PWRGEO,2044,17.2522
REGION1,PWRGEOJ01,PWRGEO,2045,17.2522
REGION1,PWRGEOJ01,PWRGEO,2046,17.2522
REGION1,PWRGEOJ01,PWRGEO,2047,17.2522
REGION1,PWRGEOJ01,PWRGEO,2048,17.2522
REGION1,PWRGEOJ01,PWRGEO,2049,17.2522
REGION1,PWRGEOJ01,PWRGEO,2050,17.2689
REGION1,PWRHFOA01,PWRHFO,2017,2.6018
REGION1,PWRHFOA01,PWRHFO,2018,4.967
REGION1,PWRHFOA01,PWRHFO,2019,4.9669
REGION1,PWRHFOA01,PWRHFO,2020,4.967
REGION1,PWRHFOA01,PWRHFO,2021,4.9669
REGION1,PWRHFOA01,PWRHFO,2022,4.9669
REGION1,PWRHFOA01,PWRHFO,2023,4.7304
REGION1,PWRHFOA01,PWRHFO,2024,4.7304
REGION1,PWRHFOA01,PWRHFO,2025,4.7304
REGION1,PWRHFOA01,PWRHFO,2026,4.7304
REGION1,PWRHFOA01,PWRHFO,2027,4.7304
REGION1,PWRHFOA01,PWRHFO,2028,4.7304
REGION1,PWRHFOA01,PWRHFO,2029,4.7304
REGION1,PWRHFOA01,PWRHFO,2034,4.7304
REGION1,PWRHFOA01,PWRHFO,2035,4.7304
REGION1,PWRHFOA01,PWRHFO,2036,4.7304
REGION1,PWRHFOA01,PWRHFO,2037,4.6183
REGION1,PWRHFOA01,PWRHFO,2038,4.7304
REGION1,PWRHFOA01,PWRHFO,2039,2.9261
REGION1,PWRHFOA01,PWRHFO,2040,2.817
REGION1,PWRHFOA01,PWRHFO,2041,2.9498
REGION1,PWRHFOA01,PWRHFO,2042,3.5762
REGION1,PWRHFOA01,PWRHFO,2043,3.5043
REGION1,PWRHFOA01,PWRHFO,2044,3.9736
REGION1,PWRHFOA01,PWRHFO,2045,4.71
REGION1,PWRHFOA01,PWRHFO,2046,4.7304
REGION1,PWRHFOA01,PWRHFO,2047,2.3652
REGION1,PWRHFOB01,PWRHFO,2017,52.0344
REGION1,PWRHFOB01,PWRHFO,2018,52.0344
REGION1,PWRHFOB01,PWRHFO,2019,43.7562
REGION1,PWRHFOB01,PWRHFO,2020,43.7562
REGION1,PWRHFOB01,PWRHFO,2021,2.3652
REGION1,PWRHFOB01,PWRHFO,2022,2.3652
REGION1,PWRHFOB01,PWRHFO,2023,2.3652
REGION1,PWRHFOB01,PWRHFO,2028,2.3652
REGION1,PWRHFOB01,PWRHFO,2029,2.3652
REGION1,PWRHFOB01,PWRHFO,2044,0.0281
REGION1,PWRHFOB01,PWRHFO,2045,0.0281
REGION1,PWRHFOB01,PWRHFO,2046,0.1264
REGION1,PWRHFOC01,PWRHFO,2017,1.3489
REGION1,PWRHFOC01,PWRHFO,2018,1.3489
REGION1,PWRHFOC01,PWRHFO,2019,1.3489
REGION1,PWRHFOD01,PWRHFO,2017,21.2868
REGION1,PWRHFOD01,PWRHFO,2018,21.2868
REGION1,PWRHFOD01,PWRHFO,2019,13.5763
REGION1,PWRHFOD01,PWRHFO,2020,13.5763
REGION1,PWRHFOD01,PWRHFO,2021,2.3652
REGION1,PWRHFOD01,PWRHFO,2028,2.3652
REGION1,PWRHFOD01,PWRHFO,2029,2.3652
REGION1,PWRHFOD01,PWRHFO,2043,0.0281
REGION1,PWRHFOD01,PWRHFO,2044,0.0994
REGION1,PWRHFOD01,PWRHFO,2045,0.1696
REGION1,PWRHFOD01,PWRHFO,2046,0.1696
REGION1,PWRHFOE01,PWRHFO,2017,17.0294
REGION1,PWRHFOE01,PWRHFO,2018,17.0294
REGION1,PWRHFOE01,PWRHFO,2019,17.0294
REGION1,PWRHFOE01,PWRHFO,2020,17.0294
REGION1,PWRHFOE01,PWRHFO,2021,5.913
REGION1,PWRHFOE01,PWRHFO,2022,0.2714
REGION1,PWRHFOE01,PWRHFO,2023,0.4108
REGION1,PWRHFOE01,PWRHFO,2024,2.3652
REGION1,PWRHFOE01,PWRHFO,2025,1.7787
REGION1,PWRHFOE01,PWRHFO,2026,2.3652
REGION1,PWRHFOE01,PWRHFO,2027,2.3652
REGION1,PWRHFOE01,PWRHFO,2028,2.3652
REGION1,PWRHFOE01,PWRHFO,2029,2.3652
REGION1,PWRHFOE01,PWRHFO,2030,0.0281
REGION1,PWRHFOE01,PWRHFO,2031,0.0033
REGION1,PWRHFOE01,PWRHFO,2032,0.0691
REGION1,PWRHFOE01,PWRHFO,2033,0.0659
REGION1,PWRHFOE01,PWRHFO,2035,0.0021
REGION1,PWRHFOE01,PWRHFO,2036,0.0127
REGION1,PWRHFOE01,PWRHFO,2037,0.0433
REGION1,PWRHFOE01,PWRHFO,2038,0.0765
REGION1,PWRHFOE01,PWRHFO,2039,0.0994
REGION1,PWRHFOE01,PWRHFO,2040,0.1531
REGION1,PWRHFOE01,PWRHFO,2041,0.166
REGION1,PWRHFOE01,PWRHFO,2042,0.1696
REGION1,PWRHFOE01,PWRHFO,2043,0.1696
REGION1,PWRHFOE01,PWRHFO,2044,0.1696
REGION1,PWRHFOE01,PWRHFO,2045,0.1696
REGION1,PWRHFOE01,PWRHFO,2046,0.1865
REGION1,PWRHFOG01,PWRHFO,2017,10.8326
REGION1,PWRHFOG01,PWRHFO,2018,13.1978
REGION1,PWRHFOG01,PWRHFO,2019,13.1978
REGION1,PWRHFOG01,PWRHFO,2020,13.1978
REGION1,PWRHFOG01,PWRHFO,2021,11.2111
REGION1,PWRHFOG01,PWRHFO,2022,11.2111
REGION1,PWRHFOG01,PWRHFO,2023,11.2111
REGION1,PWRHFOG01,PWRHFO,2024,4.7304
REGION1,PWRHFOG01,PWRHFO,2025,4.7304
REGION1,PWRHFOG01,PWRHFO,2026,4.7304
REGION1,PWRHFOG01,PWRHFO,2027,4.7304
REGION1,PWRHFOG01,PWRHFO,2028,4.7304
REGION1,PWRHFOG01,PWRHFO,2029,4.7304
REGION1,PWRHFOG01,PWRHFO,2030,1.0587
REGION1,PWRHFOG01,PWRHFO,2031,2.237
REGION1,PWRHFOG01,PWRHFO,2032,3.4351
REGION1,PWRHFOG01,PWRHFO,2033,4.7304
REGION1,PWRHFOG01,PWRHFO,2034,2.7128
REGION1,PWRHFOG01,PWRHFO,2035,1.0707
REGION1,PWRHFOG01,PWRHFO,2036,1.4518
REGION1,PWRHFOG01,PWRHFO,2037,1.999
REGION1,PWRHFOG01,PWRHFO,2038,2.104
REGION1,PWRHFOG01,PWRHFO,2039,2.2417
REGION1,PWRHFOG01,PWRHFO,2040,2.2795
REGION1,PWRHFOG01,PWRHFO,2041,2.3819
REGION1,PWRHFOG01,PWRHFO,2042,2.05
REGION1,PWRHFOG01,PWRHFO,2043,2.0397
REGION1,PWRHFOG01,PWRHFO,2044,2.0621
REGION1,PWRHFOG01,PWRHFO,2045,2.2656
REGION1,PWRHFOG01,PWRHFO,2046,2.3846
REGION1,PWRHFOG01,PWRHFO,2047,1.031
REGION1,PWRHFOI01,PWRHFO,2017,5.0615
REGION1,PWRHFOI01,PWRHFO,2018,7.4267
REGION1,PWRHFOI01,PWRHFO,2019,9.7919
REGION1,PWRHFOI01,PWRHFO,2020,9.7919
REGION1,PWRHFOI01,PWRHFO,2021,9.7919
REGION1,PWRHFOI01,PWRHFO,2022,9.7919
REGION1,PWRHFOI01,PWRHFO,2023,9.7919
REGION1,PWRHFOI01,PWRHFO,2024,7.0956
REGION1,PWRHFOI01,PWRHFO,2025,6.509
REGION1,PWRHFOI01,PWRHFO,2026,6.9184
REGION1,PWRHFOI01,PWRHFO,2027,5.2854
REGION1,PWRHFOI01,PWRHFO,2028,7.0956
REGION1,PWRHFOI01,PWRHFO,2029,7.0956
REGION1,PWRHFOI01,PWRHFO,2030,0.1885
REGION1,PWRHFOI01,PWRHFO,2031,0.2058
REGION1,PWRHFOI01,PWRHFO,2032,0.1588
REGION1,PWRHFOI01,PWRHFO,2033,0.2031
REGION1,PWRHFOI01,PWRHFO,2034,0.3321
REGION1,PWRHFOI01,PWRHFO,2035,0.4103
REGION1,PWRHFOI01,PWRHFO,2036,0.5267
REGION1,PWRHFOI01,PWRHFO,2037,0.6398
REGION1,PWRHFOI01,PWRHFO,2038,0.7916
REGION1,PWRHFOI01,PWRHFO,2039,0.9391
REGION1,PWRHFOI01,PWRHFO,2040,1.1034
REGION1,PWRHFOI01,PWRHFO,2041,1.2736
REGION1,PWRHFOI01,PWRHFO,2042,1.4478
REGION1,PWRHFOI01,PWRHFO,2043,1.6419
REGION1,PWRHFOI01,PWRHFO,2044,1.7997
REGION1,PWRHFOI01,PWRHFO,2045,2.0264
REGION1,PWRHFOI01,PWRHFO,2046,2.2134
REGION1,PWRHFOI01,PWRHFO,2047,1.7585
REGION1,PWRHFOI01,PWRHFO,2048,1.0967
REGION1,PWRHFOI01,PWRHFO,2049,0.5144
REGION1,PWRHFOI01,PWRHFO,2050,0.5296
REGION1,PWRHFOI02,PWRHFO,2017,24.9948
REGION1,PWRHFOI02,PWRHFO,2018,22.2382
REGION1,PWRHFOI02,PWRHFO,2019,24.9947
REGION1,PWRHFOI02,PWRHFO,2020,0.0571
REGION1,PWRHFOI02,PWRHFO,2021,0.0778
REGION1,PWRHFOI02,PWRHFO,2022,0.2387
REGION1,PWRHFOI02,PWRHFO,2023,0.4037
REGION1,PWRHFOI02,PWRHFO,2024,0.1674
REGION1,PWRHFOI02,PWRHFO,2025,0.1902
REGION1,PWRHFOI02,PWRHFO,2027,0.1902
REGION1,PWRHFOI02,PWRHFO,2028,0.4829
REGION1,PWRHFOI02,PWRHFO,2030,0.1902
REGION1,PWRHFOI02,PWRHFO,2031,0.1881
REGION1,PWRHFOI02,PWRHFO,2034,0.1091
REGION1,PWRHFOI02,PWRHFO,2035,0.0783
REGION1,PWRHFOI02,PWRHFO,2036,0.0931
REGION1,PWRHFOI02,PWRHFO,2037,0.0762
REGION1,PWRHFOI02,PWRHFO,2038,0.0833
REGION1,PWRHFOI02,PWRHFO,2039,0.0893
REGION1,PWRHFOI02,PWRHFO,2040,0.1047
REGION1,PWRHFOI02,PWRHFO,2041,0.1206
REGION1,PWRHFOI02,PWRHFO,2042,0.137
REGION1,PWRHFOI02,PWRHFO,2043,0.2276
REGION1,PWRHFOI02,PWRHFO,2044,0.3569
REGION1,PWRHFOI02,PWRHFO,2045,0.5014
REGION1,PWRHFOI02,PWRHFO,2046,0.598
REGION1,PWRHFOI02,PWRHFO,2047,0.7323
REGION1,PWRHFOI02,PWRHFO,2048,1.0326
REGION1,PWRHFOI02,PWRHFO,2049,0.856
REGION1,PWRHFOI02,PWRHFO,2050,0.856
REGION1,PWRHFOJ01,PWRHFO,2017,1.9044
REGION1,PWRHFOJ01,PWRHFO,2018,1.9044
REGION1,PWRHFOJ01,PWRHFO,2019,1.9044
REGION1,PWRHFOJ01,PWRHFO,2020,0.0055
REGION1,PWRHFOJ01,PWRHFO,2021,0.006
REGION1,PWRHFOJ01,PWRHFO,2022,0.0085
REGION1,PWRHFOJ01,PWRHFO,2023,0.0108
REGION1,PWRHFOP01,PWRHFO,2017,3.2403
REGION1,PWRHFOP01,PWRHFO,2018,5.6055
REGION1,PWRHFOP01,PWRHFO,2019,5.6055
REGION1,PWRHFOP01,PWRHFO,2020,5.6055
REGION1,PWRHFOP01,PWRHFO,2021,5.6055
REGION1,PWRHFOP01,PWRHFO,2022,5.6055
REGION1,PWRHFOP01,PWRHFO,2023,4.7304
REGION1,PWRHFOP01,PWRHFO,2024,0.4182
REGION1,PWRHFOP01,PWRHFO,2025,4.7304
REGION1,PWRHFOP01,PWRHFO,2026,4.7304
REGION1,PWRHFOP01,PWRHFO,2027,4.7304
REGION1,PWRHFOP01,PWRHFO,2028,4.7304
REGION1,PWRHFOP01,PWRHFO,2029,4.7304
REGION1,PWRHFOP01,PWRHFO,2030,4.7304
REGION1,PWRHFOP01,PWRHFO,2031,4.7304
REGION1,PWRHFOP01,PWRHFO,2032,4.7304
REGION1,PWRHFOP01,PWRHFO,2033,4.7304
REGION1,PWRHFOP01,PWRHFO,2034,4.7304
REGION1,PWRHFOP01,PWRHFO,2035,4.7304
