r,t,y,AnnualFixedOperatingCost
REGION1,PWRHFOD01,2031,3.7
REGION1,PWRHFOD01,2032,3.7
REGION1,PWRHFOD01,2033,3.7
REGION1,PWRHFOD01,2034,3.7
REGION1,PWRHFOD01,2035,3.7
REGION1,PWRHFOD01,2036,3.7
REGION1,PWRHFOD01,2037,3.7
REGION1,PWRHFOD01,2038,3.7
REGION1,PWRHFOD01,2039,3.7
REGION1,PWRHFOD01,2040,3.7
REGION1,PWRHFOD01,2041,3.7
REGION1,PWRHFOD01,2042,3.7
REGION1,PWRHFOD01,2043,3.7
REGION1,PWRHFOD01,2044,3.7
REGION1,PWRHFOD01,2045,3.7
REGION1,PWRHFOD01,2046,3.7
REGION1,PWRHFOE01,2017,26.64
REGION1,PWRHFOE01,2018,26.64
REGION1,PWRHFOE01,2019,26.64
REGION1,PWRHFOE01,2020,26.64
REGION1,PWRHFOE01,2021,9.25
REGION1,PWRHFOE01,2022,9.25
REGION1,PWRHFOE01,2023,9.25
REGION1,PWRHFOE01,2024,3.7
REGION1,PWRHFOE01,2025,3.7
REGION1,PWRHFOE01,2026,3.7
REGION1,PWRHFOE01,2027,3.7
REGION1,PWRHFOE01,2028,3.7
REGION1,PWRHFOE01,2029,3.7
REGION1,PWRHFOE01,2030,3.7
REGION1,PWRHFOE01,2031,3.7
REGION1,PWRHFOE01,2032,3.7
REGION1,PWRHFOE01,2033,3.7
REGION1,PWRHFOE01,2034,3.7
REGION1,PWRHFOE01,2035,3.7
REGION1,PWRHFOE01,2036,3.7
REGION1,PWRHFOE01,2037,3.7
REGION1,PWRHFOE01,2038,3.7
REGION1,PWRHFOE01,2039,3.7
REGION1,PWRHFOE01,2040,3.7
REGION1,PWRHFOE01,2041,3.7
REGION1,PWRHFOE01,2042,3.7
REGION1,PWRHFOE01,2043,3.7
REGION1,PWRHFOE01,2044,3.7
REGION1,PWRHFOE01,2045,3.7
REGION1,PWRHFOE01,2046,3.7
REGION1,PWRHFOG01,2017,16.946
REGION1,PWRHFOG01,2018,20.646
REGION1,PWRHFOG01,2019,20.646
REGION1,PWRHFOG01,2020,20.646
REGION1,PWRHFOG01,2021,17.538
REGION1,PWRHFOG01,2022,17.538
REGION1,PWRHFOG01,2023,17.538
REGION1,PWRHFOG01,2024,7.4
REGION1,PWRHFOG01,2025,7.4
REGION1,PWRHFOG01,2026,7.4
REGION1,PWRHFOG01,2027,7.4
REGION1,PWRHFOG01,2028,7.4
REGION1,PWRHFOG01,2029,7.4
REGION1,PWRHFOG01,2030,7.4
REGION1,PWRHFOG01,2031,7.4
REGION1,PWRHFOG01,2032,7.4
REGION1,PWRHFOG01,2033,7.4
REGION1,PWRHFOG01,2034,7.4
REGION1,PWRHFOG01,2035,7.4
REGION1,PWRHFOG01,2036,7.4
REGION1,PWRHFOG01,2037,7.4
REGION1,PWRHFOG01,2038,7.4
REGION1,PWRHFOG01,2039,7.4
REGION1,PWRHFOG01,2040,7.4
REGION1,PWRHFOG01,2041,7.4
REGION1,PWRHFOG01,2042,7.4
REGION1,PWRHFOG01,2043,7.4
REGION1,PWRHFOG01,2044,7.4
REGION1,PWRHFOG01,2045,7.4
REGION1,PWRHFOG01,2046,7.4
REGION1,PWRHFOG01,2047,3.7
REGION1,PWRHFOI01,2017,7.918
REGION1,PWRHFOI01,2018,11.618
REGION1,PWRHFOI01,2019,15.318
REGION1,PWRHFOI01,2020,15.318
REGION1,PWRHFOI01,2021,15.318
REGION1,PWRHFOI01,2022,15.318
REGION1,PWRHFOI01,2023,15.318
REGION1,PWRHFOI01,2024,11.1
REGION1,PWRHFOI01,2025,11.1
REGION1,PWRHFOI01,2026,11.1
REGION1,PWRHFOI01,2027,11.1
REGION1,PWRHFOI01,2028,11.1
REGION1,PWRHFOI01,2029,11.1
REGION1,PWRHFOI01,2030,11.1
REGION1,PWRHFOI01,2031,11.1
REGION1,PWRHFOI01,2032,11.1
REGION1,PWRHFOI01,2033,11.1
REGION1,PWRHFOI01,2034,11.1
REGION1,PWRHFOI01,2035,11.1
REGION1,PWRHFOI01,2036,11.1
REGION1,PWRHFOI01,2037,11.1
REGION1,PWRHFOI01,2038,11.1
REGION1,PWRHFOI01,2039,11.1
REGION1,PWRHFOI01,2040,11.1
REGION1,PWRHFOI01,2041,11.1
REGION1,PWRHFOI01,2042,11.1
REGION1,PWRHFOI01,2043,11.1
REGION1,PWRHFOI01,2044,11.1
REGION1,PWRHFOI01,2045,11.1
REGION1,PWRHFOI01,2046,11.1
REGION1,PWRHFOI01,2047,7.4
REGION1,PWRHFOI01,2048,3.7
REGION1,PWRHFOI01,2049,1.5237
REGION1,PWRHFOI01,2050,1.5237
REGION1,PWRHFOI02,2017,15.9296
REGION1,PWRHFOI02,2018,15.9296
REGION1,PWRHFOI02,2019,15.9296
REGION1,PWRHFOI02,2020,15.9296
REGION1,PWRHFOI02,2021,15.9296
REGION1,PWRHFOI02,2022,15.9296
REGION1,PWRHFOI02,2023,12.2379
REGION1,PWRHFOI02,2024,12.2379
REGION1,PWRHFOI02,2025,10.6197
REGION1,PWRHFOI02,2026,10.6197
REGION1,PWRHFOI02,2027,10.6197
REGION1,PWRHFOI02,2028,10.6197
REGION1,PWRHFOI02,2029,10.6197
REGION1,PWRHFOI02,2030,10.6197
REGION1,PWRHFOI02,2031,10.6197
REGION1,PWRHFOI02,2032,10.6197
REGION1,PWRHFOI02,2033,10.6197
REGION1,PWRHFOI02,2034,10.6197
REGION1,PWRHFOI02,2035,10.6197
REGION1,PWRHFOI02,2036,10.6197
REGION1,PWRHFOI02,2037,10.6197
REGION1,PWRHFOI02,2038,10.6197
REGION1,PWRHFOI02,2039,10.6197
REGION1,PWRHFOI02,2040,10.6197
REGION1,PWRHFOI02,2041,10.6197
REGION1,PWRHFOI02,2042,10.6197
REGION1,PWRHFOI02,2043,10.6197
REGION1,PWRHFOI02,2044,10.6197
REGION1,PWRHFOI02,2045,10.6197
REGION1,PWRHFOI02,2046,10.6197
REGION1,PWRHFOI02,2047,10.6197
REGION1,PWRHFOI02,2048,10.6197
REGION1,PWRHFOI02,2049,10.6197
REGION1,PWRHFOI02,2050,10.6197
REGION1,PWRHFOJ01,2017,1.2137
REGION1,PWRHFOJ01,2018,1.2137
REGION1,PWRHFOJ01,2019,1.2137
REGION1,PWRHFOJ01,2020,1.2137
REGION1,PWRHFOJ01,2021,1.2137
REGION1,PWRHFOJ01,2022,1.2137
REGION1,PWRHFOJ01,2023,1.2137
REGION1,PWRHFOJ01,2024,1.2137
REGION1,PWRHFOJ01,2025,1.2137
REGION1,PWRHFOJ01,2026,1.2137
REGION1,PWRHFOJ01,2027,1.2137
REGION1,PWRHFOJ01,2028,1.2137
REGION1,PWRHFOJ01,2029,1.2137
REGION1,PWRHFOJ01,2030,1.2137
REGION1,PWRHFOJ01,2031,1.2137
REGION1,PWRHFOJ01,2032,1.2137
REGION1,PWRHFOJ01,2033,1.2137
REGION1,PWRHFOJ01,2034,1.2137
REGION1,PWRHFOJ01,2035,1.2137
REGION1,PWRHFOJ01,2036,1.2137
REGION1,PWRHFOJ01,2037,1.2137
REGION1,PWRHFOJ01,2038,1.2137
REGION1,PWRHFOJ01,2039,1.2137
REGION1,PWRHFOJ01,2040,1.2137
REGION1,PWRHFOJ01,2041,1.2137
REGION1,PWRHFOJ01,2042,1.2137
REGION1,PWRHFOJ01,2043,1.2137
REGION1,PWRHFOJ01,2044,1.2137
REGION1,PWRHFOJ01,2045,1.2137
REGION1,PWRHFOJ01,2046,1.2137
REGION1,PWRHFOJ01,2047,1.2137
REGION1,PWRHFOJ01,2048,1.2137
REGION1,PWRHFOJ01,2049,1.2137
REGION1,PWRHFOJ01,2050,1.2137
REGION1,PWRHFOP01,2017,5.069
REGION1,PWRHFOP01,2018,8.769
REGION1,PWRHFOP01,2019,8.769
REGION1,PWRHFOP01,2020,8.769
REGION1,PWRHFOP01,2021,8.769
REGION1,PWRHFOP01,2022,8.769
REGION1,PWRHFOP01,2023,7.4
REGION1,PWRHFOP01,2024,7.4
REGION1,PWRHFOP01,2025,7.4
REGION1,PWRHFOP01,2026,7.4
REGION1,PWRHFOP01,2027,7.4
REGION1,PWRHFOP01,2028,7.4
REGION1,PWRHFOP01,2029,7.4
REGION1,PWRHFOP01,2030,7.4
REGION1,PWRHFOP01,2031,7.4
REGION1,PWRHFOP01,2032,7.4
REGION1,PWRHFOP01,2033,7.4
REGION1,PWRHFOP01,2034,7.4
REGION1,PWRHFOP01,2035,7.4
REGION1,PWRHFOP01,2036,7.4
REGION1,PWRHFOP01,2037,7.4
REGION1,PWRHFOP01,2038,7.4
REGION1,PWRHFOP01,2039,7.4
REGION1,PWRHFOP01,2040,7.4
REGION1,PWRHFOP01,2041,7.4
REGION1,PWRHFOP01,2042,7.4
REGION1,PWRHFOP01,2043,7.4
REGION1,PWRHFOP01,2044,7.4
REGION1,PWRHFOP01,2045,7.4
REGION1,PWRHFOP01,2046,7.4
REGION1,PWRHFOP01,2047,3.7
REGION1,PWRHYDA01,2017,6.3174
REGION1,PWRHYDA01,2018,5.1737
REGION1,PWRHYDA01,2019,5.1737
REGION1,PWRHYDA01,2020,5.1737
REGION1,PWRHYDA01,2021,5.1737
REGION1,PWRHYDA01,2022,5.1737
REGION1,PWRHYDA01,2023,5.1737
REGION1,PWRHYDA01,2024,5.1737
REGION1,PWRHYDA01,2025,6.5897
REGION1,PWRHYDA01,2026,6.5897
REGION1,PWRHYDA01,2027,6.5897
REGION1,PWRHYDA01,2028,6.5897
REGION1,PWRHYDA01,2029,6.5897
REGION1,PWRHYDA01,2030,6.5897
REGION1,PWRHYDA01,2031,6.5897
REGION1,PWRHYDA01,2032,6.5897
REGION1,PWRHYDA01,2033,6.5897
REGION1,PWRHYDA01,2034,6.5897
REGION1,PWRHYDA01,2035,6.5897
REGION1,PWRHYDA01,2036,6.5897
REGION1,PWRHYDA01,2037,6.5897
REGION1,PWRHYDA01,2038,6.5897
REGION1,PWRHYDA01,2039,6.5897
REGION1,PWRHYDA01,2040,6.5897
REGION1,PWRHYDA01,2041,6.5897
REGION1,PWRHYDA01,2042,6.5897
REGION1,PWRHYDA01,2043,6.5897
REGION1,PWRHYDA01,2044,6.5897
REGION1,PWRHYDA01,2045,6.5897
REGION1,PWRHYDA01,2046,6.5897
REGION1,PWRHYDA01,2047,6.5897
REGION1,PWRHYDA01,2048,6.5897
REGION1,PWRHYDA01,2049,6.5897
REGION1,PWRHYDA01,2050,6.5897
REGION1,PWRHYDB01,2017,170.5415
REGION1,PWRHYDB01,2018,170.5415
REGION1,PWRHYDB01,2019,171.3312
REGION1,PWRHYDB01,2020,171.3312
REGION1,PWRHYDB01,2021,171.3312
REGION1,PWRHYDB01,2022,171.3312
REGION1,PWRHYDB01,2023,171.3312
REGION1,PWRHYDB01,2024,183.4485
REGION1,PWRHYDB01,2025,183.4485
REGION1,PWRHYDB01,2026,183.4485
REGION1,PWRHYDB01,2027,183.4485
REGION1,PWRHYDB01,2028,191.563
REGION1,PWRHYDB01,2029,191.563
REGION1,PWRHYDB01,2030,205.1781
REGION1,PWRHYDB01,2031,205.1781
REGION1,PWRHYDB01,2032,205.1781
REGION1,PWRHYDB01,2033,205.1781
REGION1,PWRHYDB01,2034,211.7132
REGION1,PWRHYDB01,2035,211.7132
REGION1,PWRHYDB01,2036,211.7132
REGION1,PWRHYDB01,2037,211.7132
REGION1,PWRHYDB01,2038,211.7132
REGION1,PWRHYDB01,2039,211.7132
REGION1,PWRHYDB01,2040,211.7132
REGION1,PWRHYDB01,2041,211.7132
REGION1,PWRHYDB01,2042,211.7132
REGION1,PWRHYDB01,2043,211.7132
REGION1,PWRHYDB01,2044,211.7132
REGION1,PWRHYDB01,2045,211.7132
REGION1,PWRHYDB01,2046,211.7132
REGION1,PWRHYDB01,2047,211.7132
REGION1,PWRHYDB01,2048,211.7132
REGION1,PWRHYDB01,2049,211.7132
REGION1,PWRHYDB01,2050,211.7132
REGION1,PWRHYDC01,2017,92.5275
REGION1,PWRHYDC01,2018,92.5275
REGION1,PWRHYDC01,2019,92.5275
REGION1,PWRHYDC01,2020,92.5275
REGION1,PWRHYDC01,2021,92.5275
REGION1,PWRHYDC01,2022,92.5275
REGION1,PWRHYDC01,2023,92.5275
REGION1,PWRHYDC01,2024,92.7454
REGION1,PWRHYDC01,2025,92.7454
REGION1,PWRHYDC01,2026,92.7454
REGION1,PWRHYDC01,2027,93.535
REGION1,PWRHYDC01,2028,93.535
REGION1,PWRHYDC01,2029,93.535
REGION1,PWRHYDC01,2030,93.535
REGION1,PWRHYDC01,2031,93.535
REGION1,PWRHYDC01,2032,93.8195
REGION1,PWRHYDC01,2033,96.2324
REGION1,PWRHYDC01,2034,99.6073
REGION1,PWRHYDC01,2035,99.6073
REGION1,PWRHYDC01,2036,99.6073
REGION1,PWRHYDC01,2037,99.6073
REGION1,PWRHYDC01,2038,99.6073
REGION1,PWRHYDC01,2039,99.6073
REGION1,PWRHYDC01,2040,99.6073
REGION1,PWRHYDC01,2041,99.6073
REGION1,PWRHYDC01,2042,99.6073
REGION1,PWRHYDC01,2043,99.6073
REGION1,PWRHYDC01,2044,99.6073
REGION1,PWRHYDC01,2045,99.6073
REGION1,PWRHYDC01,2046,99.6073
REGION1,PWRHYDC01,2047,99.6073
REGION1,PWRHYDC01,2048,99.6073
REGION1,PWRHYDC01,2049,99.6073
REGION1,PWRHYDC01,2050,99.6073
REGION1,PWRHYDD01,2017,25.6779
REGION1,PWRHYDD01,2018,25.6779
REGION1,PWRHYDD01,2019,25.6779
REGION1,PWRHYDD01,2020,25.6779
REGION1,PWRHYDD01,2021,25.6779
REGION1,PWRHYDD01,2022,25.6779
REGION1,PWRHYDD01,2023,25.6779
REGION1,PWRHYDD01,2024,28.9183
REGION1,PWRHYDD01,2025,28.9183
REGION1,PWRHYDD01,2026,28.9183
REGION1,PWRHYDD01,2027,28.9183
REGION1,PWRHYDD01,2028,28.9183
REGION1,PWRHYDD01,2029,28.9183
REGION1,PWRHYDD01,2030,28.9183
REGION1,PWRHYDD01,2031,28.9183
REGION1,PWRHYDD01,2032,28.9183
REGION1,PWRHYDD01,2033,28.9183
REGION1,PWRHYDD01,2034,28.9183
REGION1,PWRHYDD01,2035,28.9183
REGION1,PWRHYDD01,2036,28.9183
REGION1,PWRHYDD01,2037,28.9183
REGION1,PWRHYDD01,2038,28.9183
REGION1,PWRHYDD01,2039,28.9183
REGION1,PWRHYDD01,2040,28.9183
REGION1,PWRHYDD01,2041,28.9183
REGION1,PWRHYDD01,2042,28.9183
REGION1,PWRHYDD01,2043,28.9183
REGION1,PWRHYDD01,2044,28.9183
REGION1,PWRHYDD01,2045,28.9183
REGION1,PWRHYDD01,2046,28.9183
REGION1,PWRHYDD01,2047,28.9183
REGION1,PWRHYDD01,2048,28.9183
REGION1,PWRHYDD01,2049,28.9183
REGION1,PWRHYDD01,2050,28.9183
REGION1,PWRHYDE01,2017,1.2798
REGION1,PWRHYDE01,2018,1.2798
REGION1,PWRHYDE01,2019,1.2798
REGION1,PWRHYDE01,2020,1.2798
REGION1,PWRHYDE01,2021,1.2798
REGION1,PWRHYDE01,2022,1.2798
REGION1,PWRHYDE01,2023,1.2798
REGION1,PWRHYDE01,2024,1.5521
REGION1,PWRHYDE01,2025,1.5521
REGION1,PWRHYDE01,2026,1.5521
REGION1,PWRHYDE01,2027,1.5521
REGION1,PWRHYDE01,2028,1.5521
REGION1,PWRHYDE01,2029,1.5521
REGION1,PWRHYDE01,2030,11.1371
REGION1,PWRHYDE01,2031,11.1371
REGION1,PWRHYDE01,2032,11.1371
REGION1,PWRHYDE01,2033,11.1371
REGION1,PWRHYDE01,2034,11.1371
REGION1,PWRHYDE01,2035,11.1371
REGION1,PWRHYDE01,2036,11.1371
REGION1,PWRHYDE01,2037,11.1371
REGION1,PWRHYDE01,2038,11.1371
REGION1,PWRHYDE01,2039,11.1371
REGION1,PWRHYDE01,2040,11.1371
REGION1,PWRHYDE01,2041,11.1371
REGION1,PWRHYDE01,2042,11.1371
REGION1,PWRHYDE01,2043,11.1371
REGION1,PWRHYDE01,2044,11.1371
REGION1,PWRHYDE01,2045,11.1371
REGION1,PWRHYDE01,2046,11.1371
REGION1,PWRHYDE01,2047,11.1371
REGION1,PWRHYDE01,2048,11.1371
REGION1,PWRHYDE01,2049,11.1371
REGION1,PWRHYDE01,2050,11.1371
REGION1,PWRHYDF01,2017,3.2131
REGION1,PWRHYDF01,2018,3.2131
REGION1,PWRHYDF01,2019,3.2131
REGION1,PWRHYDF01,2020,3.2131
REGION1,PWRHYDF01,2021,3.2131
REGION1,PWRHYDF01,2022,3.2131
REGION1,PWRHYDF01,2023,3.2131
REGION1,PWRHYDF01,2024,3.2131
REGION1,PWRHYDF01,2025,3.2131
REGION1,PWRHYDF01,2026,3.2131
REGION1,PWRHYDF01,2027,3.2131
REGION1,PWRHYDF01,2028,3.2131
REGION1,PWRHYDF01,2029,3.2131
REGION1,PWRHYDF01,2030,3.2131
REGION1,PWRHYDF01,2031,3.2131
REGION1,PWRHYDF01,2032,3.2131
REGION1,PWRHYDF01,2033,3.2131
REGION1,PWRHYDF01,2034,3.2131
REGION1,PWRHYDF01,2035,3.2131
REGION1,PWRHYDF01,2036,3.2131
REGION1,PWRHYDF01,2037,3.2131
REGION1,PWRHYDF01,2038,3.2131
REGION1,PWRHYDF01,2039,3.2131
REGION1,PWRHYDF01,2040,3.2131
REGION1,PWRHYDF01,2041,3.2131
REGION1,PWRHYDF01,2042,3.2131
REGION1,PWRHYDF01,2043,3.2131
REGION1,PWRHYDF01,2044,3.2131
REGION1,PWRHYDF01,2045,3.2131
REGION1,PWRHYDF01,2046,3.2131
REGION1,PWRHYDF01,2047,3.2131
REGION1,PWRHYDF01,2048,3.2131
REGION1,PWRHYDF01,2049,3.2131
REGION1,PWRHYDF01,2050,3.2131
REGION1,PWRHYDH01,2025,0.2995
REGION1,PWRHYDH01,2026,0.2995
REGION1,PWRHYDH01,2027,0.7624
REGION1,PWRHYDH01,2028,0.7624
REGION1,PWRHYDH01,2029,0.7624
REGION1,PWRHYDH01,2030,0.7624
REGION1,PWRHYDH01,2031,0.7624
REGION1,PWRHYDH01,2032,0.7624
REGION1,PWRHYDH01,2033,0.7624
REGION1,PWRHYDH01,2034,0.7624
REGION1,PWRHYDH01,2035,0.7624
REGION1,PWRHYDH01,2036,0.7624
REGION1,PWRHYDH01,2037,0.7624
REGION1,PWRHYDH01,2038,0.7624
REGION1,PWRHYDH01,2039,0.7624
REGION1,PWRHYDH01,2040,0.7624
REGION1,PWRHYDH01,2041,0.7624
REGION1,PWRHYDH01,2042,0.7624
REGION1,PWRHYDH01,2043,0.7624
REGION1,PWRHYDH01,2044,0.7624
REGION1,PWRHYDH01,2045,0.7624
REGION1,PWRHYDH01,2046,0.7624
REGION1,PWRHYDH01,2047,0.7624
REGION1,PWRHYDH01,2048,0.7624
REGION1,PWRHYDH01,2049,0.7624
REGION1,PWRHYDH01,2050,0.7624
REGION1,PWRHYDP01,2017,41.9887
REGION1,PWRHYDP01,2018,41.9887
REGION1,PWRHYDP01,2019,41.9887
REGION1,PWRHYDP01,2020,41.9887
REGION1,PWRHYDP01,2021,41.9887
REGION1,PWRHYDP01,2022,41.9887
REGION1,PWRHYDP01,2023,41.9887
REGION1,PWRHYDP01,2024,41.9887
REGION1,PWRHYDP01,2025,12.0357
REGION1,PWRHYDP01,2026,14.7587
REGION1,PWRHYDP01,2027,17.4817
REGION1,PWRHYDP01,2028,20.2047
REGION1,PWRHYDP01,2029,22.9277
REGION1,PWRHYDP01,2030,25.6507
REGION1,PWRHYDP01,2031,28.3737
REGION1,PWRHYDP01,2032,31.0967
REGION1,PWRHYDP01,2033,33.8197
REGION1,PWRHYDP01,2034,27.8291
REGION1,PWRHYDP01,2035,30.5521
REGION1,PWRHYDP01,2036,33.2751
REGION1,PWRHYDP01,2037,35.9981
REGION1,PWRHYDP01,2038,38.7211
REGION1,PWRHYDP01,2039,41.4441
REGION1,PWRHYDP01,2040,41.9887
REGION1,PWRHYDP01,2041,41.9887
REGION1,PWRHYDP01,2042,41.9887
REGION1,PWRHYDP01,2043,41.9887
REGION1,PWRHYDP01,2044,41.9887
REGION1,PWRHYDP01,2045,41.9887
REGION1,PWRHYDP01,2046,41.9887
REGION1,PWRHYDP01,2047,41.9887
REGION1,PWRHYDP01,2048,41.9887
REGION1,PWRHYDP01,2049,41.9887
REGION1,PWRHYDP01,2050,41.9887
REGION1,PWRLPGB01,2017,5.175
REGION1,PWRLPGB01,2018,5.175
REGION1,PWRLPGB01,2019,5.175
REGION1,PWRLPGB01,2020,5.175
REGION1,PWRLPGB01,2021,5.175
REGION1,PWRLPGB01,2022,5.175
REGION1,PWRLPGB01,2023,5.175
REGION1,PWRLPGB01,2024,5.175
REGION1,PWRLPGB01,2025,5.175
REGION1,PWRLPGB01,2026,5.175
REGION1,PWRLPGB01,2027,5.175
REGION1,PWRLPGB01,2028,5.175
REGION1,PWRLPGB01,2029,5.175
REGION1,PWRLPGB01,2030,5.175
REGION1,PWRLPGB01,2031,5.175
REGION1,PWRLPGB01,2032,5.175
REGION1,PWRLPGB01,2033,5.175
REGION1,PWRLPGB01,2034,5.175
REGION1,PWRLPGB01,2035,5.175
REGION1,PWRLPGB01,2036,5.175
REGION1,PWRLPGB01,2037,5.175
REGION1,PWRLPGB01,2038,5.175
REGION1,PWRLPGB01,2039,5.175
REGION1,PWRLPGB01,2040,5.175
REGION1,PWRLPGB01,2041,5.175
REGION1,PWRLPGB01,2042,5.175
REGION1,PWRLPGB01,2043,5.175
REGION1,PWRLPGB01,2044,5.175
REGION1,PWRLPGB01,2045,5.175
REGION1,PWRLPGB01,2046,5.175
REGION1,PWRLPGB01,2047,5.175
REGION1,PWRLPGB01,2048,5.175
REGION1,PWRLPGB01,2049,5.175
REGION1,PWRLPGB01,2050,5.175
REGION1,PWRNGSA01,2017,3.6579
REGION1,PWRNGSA01,2018,3.6579
REGION1,PWRNGSA01,2019,3.6579
REGION1,PWRNGSA01,2020,3.6579
REGION1,PWRNGSA01,2021,3.487
REGION1,PWRNGSA01,2022,3.487
REGION1,PWRNGSA01,2023,3.487
REGION1,PWRNGSA01,2024,3.487
REGION1,PWRNGSA01,2025,3.487
REGION1,PWRNGSA01,2026,3.487
REGION1,PWRNGSA01,2027,3.487
REGION1,PWRNGSA01,2028,3.487
REGION1,PWRNGSA01,2029,4.021
REGION1,PWRNGSA01,2030,4.555
REGION1,PWRNGSA01,2031,5.089
REGION1,PWRNGSA01,2032,5.0623
REGION1,PWRNGSA01,2033,5.5963
REGION1,PWRNGSA01,2034,6.1303
REGION1,PWRNGSA01,2035,6.6643
REGION1,PWRNGSA01,2036,7.1556
REGION1,PWRNGSA01,2037,6.8352
REGION1,PWRNGSA01,2038,6.6857
REGION1,PWRNGSA01,2039,7.2197
REGION1,PWRNGSA01,2040,7.0007
REGION1,PWRNGSA01,2041,7.3639
REGION1,PWRNGSA01,2042,7.8979
REGION1,PWRNGSA01,2043,8.4319
REGION1,PWRNGSA01,2044,8.9338
REGION1,PWRNGSA01,2045,9.4251
REGION1,PWRNGSA01,2046,9.8042
REGION1,PWRNGSA01,2047,9.628
REGION1,PWRNGSA01,2048,10.1567
REGION1,PWRNGSA01,2049,10.6907
REGION1,PWRNGSA01,2050,11.2247
REGION1,PWRNGSA02,2017,23.6558
REGION1,PWRNGSA02,2018,23.6558
REGION1,PWRNGSA02,2019,23.6558
REGION1,PWRNGSA02,2020,27.3578
REGION1,PWRNGSA02,2021,14.9931
REGION1,PWRNGSA02,2022,18.6951
REGION1,PWRNGSA02,2023,21.1754
REGION1,PWRNGSA02,2024,24.8774
REGION1,PWRNGSA02,2025,28.5794
REGION1,PWRNGSA02,2026,32.2814
REGION1,PWRNGSA02,2027,35.9834
REGION1,PWRNGSA02,2028,39.6854
REGION1,PWRNGSA02,2029,43.3874
REGION1,PWRNGSA02,2030,47.0894
REGION1,PWRNGSA02,2031,50.7914
REGION1,PWRNGSA02,2032,54.4934
REGION1,PWRNGSA02,2033,58.1954
REGION1,PWRNGSA02,2034,61.8974
REGION1,PWRNGSA02,2035,65.5994
REGION1,PWRNGSA02,2036,69.3014
REGION1,PWRNGSA02,2037,73.0034
REGION1,PWRNGSA02,2038,71.7448
REGION1,PWRNGSA02,2039,74.1511
REGION1,PWRNGSA02,2040,77.8531
REGION1,PWRNGSA02,2041,81.5551
REGION1,PWRNGSA02,2042,85.146
REGION1,PWRNGSA02,2043,88.848
REGION1,PWRNGSA02,2044,92.55
REGION1,PWRNGSA02,2045,96.252
REGION1,PWRNGSA02,2046,99.954
REGION1,PWRNGSA02,2047,103.656
REGION1,PWRNGSA02,2048,107.358
REGION1,PWRNGSA02,2049,111.06
REGION1,PWRNGSA02,2050,111.06
REGION1,PWRNGSA03,2017,7.5307
REGION1,PWRNGSA03,2018,7.5307
REGION1,PWRNGSA03,2019,7.5307
REGION1,PWRNGSA03,2020,7.5307
REGION1,PWRNGSA03,2021,7.5307
REGION1,PWRNGSA03,2022,7.5307
REGION1,PWRNGSA03,2023,7.5307
REGION1,PWRNGSA03,2024,7.3124
REGION1,PWRNGSA03,2025,7.3124
REGION1,PWRNGSA03,2026,7.3124
REGION1,PWRNGSA03,2027,7.3124
REGION1,PWRNGSA03,2028,7.3124
REGION1,PWRNGSA03,2029,7.3124
REGION1,PWRNGSA03,2030,7.2396
REGION1,PWRNGSA03,2031,7.2396
REGION1,PWRNGSA03,2032,7.2396
REGION1,PWRNGSA03,2033,7.2396
REGION1,PWRNGSA03,2034,1.3097
REGION1,PWRNGSA03,2035,1.3097
REGION1,PWRNGSA03,2036,1.3097
REGION1,PWRNGSA03,2037,1.3097
REGION1,PWRNGSA03,2038,1.2369
REGION1,PWRNGSA03,2039,1.2369
REGION1,PWRNGSA03,2040,1.0186
REGION1,PWRNGSA03,2041,0.9459
REGION1,PWRNGSA03,2042,0.1455
REGION1,PWRNGSA03,2043,0.1091
REGION1,PWRNGSA03,2044,0.1091
REGION1,PWRNGSA03,2045,0.1091
REGION1,PWRNGSA03,2046,0.1091
REGION1,PWRNGSA03,2047,0.0728
REGION1,PWRNGSA03,2048,0.0728
REGION1,PWRNGSA03,2049,0.0728
REGION1,PWRNGSA03,2050,0.0728
REGION1,PWRNGSA04,2017,10.2224
REGION1,PWRNGSA04,2018,22.884
REGION1,PWRNGSA04,2019,22.884
REGION1,PWRNGSA04,2020,22.884
REGION1,PWRNGSA04,2021,22.884
REGION1,PWRNGSA04,2022,22.884
REGION1,PWRNGSA04,2023,43.3302
REGION1,PWRNGSA04,2024,65.6742
REGION1,PWRNGSA04,2025,88.0182
REGION1,PWRNGSA04,2026,88.0182
REGION1,PWRNGSA04,2027,88.0182
REGION1,PWRNGSA04,2028,88.0182
REGION1,PWRNGSA04,2029,88.0182
REGION1,PWRNGSA04,2030,104.5781
REGION1,PWRNGSA04,2031,104.5781
REGION1,PWRNGSA04,2032,104.5781
REGION1,PWRNGSA04,2033,104.5781
REGION1,PWRNGSA04,2034,126.9222
REGION1,PWRNGSA04,2035,126.9222
REGION1,PWRNGSA04,2036,126.9222
REGION1,PWRNGSA04,2037,126.9222
REGION1,PWRNGSA04,2038,126.9222
REGION1,PWRNGSA04,2039,126.9222
REGION1,PWRNGSA04,2040,126.9222
REGION1,PWRNGSA04,2041,126.9222
REGION1,PWRNGSA04,2042,126.9222
REGION1,PWRNGSA04,2043,126.9222
REGION1,PWRNGSA04,2044,126.9222
REGION1,PWRNGSA04,2045,126.9222
REGION1,PWRNGSA04,2046,127.9207
REGION1,PWRNGSA04,2047,134.5501
REGION1,PWRNGSA04,2048,140.8835
REGION1,PWRNGSA04,2049,141.6263
